principal1,principal2,principal3
-0.06971853998357276,0.019574516997027978,0.04855917593876447
-0.07179288597949132,0.02287409083332388,0.049636696024936054
-0.07009993918011888,0.024433516666044788,0.04965098993546544
-0.06873505138533825,0.02543901589081355,0.050128475767730565
-0.07011095725164686,0.023523156926642894,0.0475394301085189
-0.07028939154303733,0.023564768908140885,0.04660845257828754
-0.06732699028892906,0.024464126917972707,0.04722194404760233
-0.06632304911031948,0.025526021373125502,0.047475085674822864
-0.06364992241457818,0.025781633246540134,0.04834735651483752
-0.06262702837849632,0.022291477272842728,0.04633856586442707
-0.06460528334216002,0.020020749474510376,0.04326871361987482
-0.0678351491627493,0.0272794626930306,0.04575370975505015
-0.06468381808340463,0.030310953176443837,0.04504983948786057
-0.07250719315388468,0.033505683150364625,0.03866412614168157
-0.09062497659247118,0.03617116636240255,0.021758685977210666
-0.08977948657414252,0.04164466450565448,0.009837417470827274
-0.06931818248882739,0.05035089872105116,-0.0012836385696887236
-0.04573276749724994,0.05566950621414046,-0.009774451846434641
-0.032489241146326044,0.05976847366384141,-0.016721148412029367
-0.02672373650211964,0.06184298917159415,-0.010945322246006636
-0.031730250009646924,0.06404063646408381,-0.029138039138420103
-0.010025504841659639,0.04331548041574995,-0.06482982527541524
0.034395962831382326,0.033334792908818724,-0.07421737360669385
0.07319635409311642,0.027502119979021158,-0.06079717165886896
0.10627174020053289,0.04580486234058342,-0.0181206158264179
0.13781818853341696,0.0487265728983472,0.017054199791264203
0.15600228173332129,0.016426977555002,0.022793909215329894
0.17048001828331827,-0.016638412785039008,0.034069572977113084
0.17562538507021655,-0.04538229879918704,0.04636505007880898
0.15446939085459774,-0.06882786587213605,0.05216912083302987
0.1319740791940612,-0.11395562781381412,0.02803280664033285
0.09204086939437248,-0.1473824325421882,-0.005637573477071195
0.04596669446914921,-0.15138579572934477,-0.012790810995934123
0.0041247227143265865,-0.14229642555573593,-0.006756515200743157
-0.033251717327136734,-0.13532780611356932,-0.004685363807782521
-0.07940014998724962,-0.12160118414519307,-0.007025102528390068
-0.12029175844735863,-0.07091108865750582,0.01291390642369362
-0.1389510701961818,-0.050638208965218735,0.014202341562092135
-0.15117743441157522,-0.04195016023980387,0.005699953409996104
-0.1532522471979027,-0.03045008094489748,0.0014570539887760353
-0.14752418741685458,-0.017210143828531515,-0.0005650364303057445
-0.14058396228938197,-0.010263663122769976,-0.005614926152332834
-0.1418613547800329,0.0020833355753573637,-0.019716284604056365
-0.1380349762139379,0.00835674363768279,-0.04019699369570045
-0.13082188522903157,0.004560125003061184,-0.07313930584091892
-0.10439905407340822,0.0030823911538847113,-0.11170604002792603
-0.04227719224583284,-0.0003607697029968171,-0.13548331819759446
0.018916246052121184,0.00611633213451858,-0.14261952708324124
0.09163022762548366,0.029582681407329742,-0.10439416930757207
0.12299208766223917,0.041954303103418474,-0.06556280265010155
0.13405764792247882,0.06712777837107231,-0.020447603661932743
0.12673207469760925,0.08676026506976461,0.023262095242209204
0.11496740526937935,0.07866705059165546,0.0410584540620009
0.10552057453328424,0.05715854387969467,0.04465433055412971
0.07370409331364391,0.020610434326911654,0.018679706612929312
0.04436124837934314,-0.0034375671798527827,-0.003873448000168258
0.02977709830190102,-0.012413946637189352,-0.011361276929830313
0.026425064462793357,-0.00600941867399507,-0.005837290736173399
0.027148014333998882,-0.0005058272764011202,0.0028778182688012246
0.02160511068397314,0.00011358006117355563,0.005073071930287264
0.01388333126737949,-0.006701763415752991,-0.0035896688787530806
0.015012477006653776,-0.0066146698727744205,-0.0038708070838088513
0.019834623364050476,-0.003650756539717787,-9.679056862129541e-05
0.021213392857742736,-0.0035005771092821232,0.0019644511429116173
0.01899728833617036,-0.003230640742043375,0.0011247305799252792
0.016340053565332,-0.005524683495226303,-0.0018420299071608963
0.019036361130803058,-0.012493224197553724,-0.0071931229234606
0.025550657378167637,-0.012211014269163248,-0.006667733303383332
0.027108120320026127,-0.006313003751494072,-0.001623288302228734
0.023024234172966323,-0.0017044800750169453,0.0018989472152645345
0.020628301560734585,-0.0023280426256090015,0.00164986561732669
0.016980007556292278,-0.0054173831533546185,-0.002602034375704245
0.018584032396752083,-0.005728331178617588,-0.0018901597313165403
0.018027226767037795,-0.00438407811874037,-0.0015796844156759002
0.019403182410329286,-0.0023722030859628187,0.0003477222856578155
0.019736185293513845,-0.001532416542415959,0.0010579270204086287
0.021320647103081836,-0.0032708463055805275,0.00045238066194380137
0.0195986872723002,-0.004007822243758028,-0.0016815061999773998
0.01918559366520487,-0.004631115697618751,-0.0029542456462758326
0.02011521212577387,-0.003300897100864561,-0.0012088424794776055
0.02483316300056219,-0.0011534298237611408,0.0021247148485506453
0.02529395182158146,-0.002465161993647837,0.0017873162399916621
0.025135212944892318,-0.004729308334808498,9.534730203821985e-05
0.023907516203168003,-0.00570099019170476,-0.0002327177191596916
0.02520898280650183,-0.0037526959617183446,0.0033876903398414055
0.028021554156330477,-0.0040373590479601,0.005694046847234896
0.02780805971459893,-0.0054434796246662035,0.006670829714521055
0.021033451905349082,-0.008769942699591152,0.0015590313725832566
0.01828261197144484,-0.009646075533531402,0.001434816071068307
0.017884006457728637,-0.005692052534724287,0.004921378816464844
0.01736562758349419,-0.0021047091906190216,0.007900354868336101
