column_0,column_1,column_2,column_3,column_4,column_5
0.4213,2.1549,-8.2715,3.7104,-4.8824,0.3594
-0.28869999999999996,2.84045,-7.64515,16.616,6.5981,2.8657500000000002
-0.3003,2.8608,-7.0539,40.2099,-10.0664,24.9946
0.36095,2.19275,-5.8139,82.78535,-5.047549999999999,40.72135
-0.8078,1.2101,-5.2016,150.2164,15.003,54.0754
-1.43595,-1.20635,-5.46435,215.90555,24.3845,106.57085000000001
2.6496,-5.0438,-7.1735,246.2738,18.9964,111.4437
3.4936499999999997,-6.8212,-9.9367,190.9538,-15.3116,83.4319
1.2499,-7.28,-8.6235,152.0612,-31.2493,71.8957
2.5734500000000002,-7.8878,-7.2539,175.46215,-25.2778,53.65325
3.9363,-8.6055,-8.4575,179.5934,-4.215,26.5646
2.6298,-10.055050000000001,-9.765,115.51795,21.2296,-18.09415
2.2086,-9.0329,-7.327,98.9055,58.9406,-34.1711
3.68835,-8.28755,-6.436,82.6588,19.052,-78.5426
4.2978,-9.0061,-6.6157,71.978,-29.805,-117.5506
1.85595,-9.44225,-8.62655,39.91225,-67.57525,-135.9076
1.2471,-9.5701,-7.9564,0.5848,-50.825,-128.0507
2.61745,-9.933,-7.9765,-28.171,-63.1409,-119.41075000000001
6.0808,-11.5144,-9.924,-70.0017,-94.5799,-164.4438
4.43035,-12.56875,-7.100300000000001,-92.03375,-50.3356,-223.94895
0.8302,-11.3875,-7.2235,-92.2434,-13.0206,-225.8429
1.5158999999999998,-9.161249999999999,-8.41835,-113.88695,-26.877200000000002,-176.14815
4.311,-6.7412,-6.9506,-138.3781,-43.3375,-167.2305
4.3042,-3.34155,-6.851100000000001,-124.3006,-60.068,-167.1196
2.5428,-1.0605,-7.5855,-115.9971,-109.1679,-117.1437
3.5281,-0.38915,-7.59025,-94.6242,-90.4204,-98.73655
1.5924,0.8804,-7.1323,-87.0674,-72.383,-84.0142
2.8944,0.71455,-6.77865,-55.9393,-105.37375,-72.0643
0.6202,0.0786,-7.0764,-11.8832,-31.9001,-71.7201
-4.8338,0.3418,-8.80965,-3.4703,-34.7684,16.291599999999995
-10.8957,-0.6647,-10.0142,7.0263,-8.1762,174.154
-15.440000000000001,-4.85915,-13.0063,-46.8044,-15.8701,392.10065
-17.5423,-13.3291,-13.8575,-123.9007,-92.8931,655.218
7.317700000000001,-21.3458,-19.979,-234.07745,-229.7034,690.6642999999999
14.9102,-9.66,-4.6242,-258.6613,-41.6087,418.7254
12.26835,0.971,1.73295,-19.425849999999997,82.8537,181.21895
7.0962,-1.39,-8.9316,78.392,64.517,20.0498
4.3668499999999995,-1.3595000000000002,-11.616150000000001,20.447799999999997,-6.810899999999998,21.476
4.0452,-0.056,-8.7932,-3.6857,-20.2129,11.3454
3.3517,0.77475,-9.04475,8.4163,-45.5522,1.7279
2.515,0.7602,-10.489,4.6141,-64.5937,-10.2318
0.61155,1.4066999999999998,-9.500399999999999,-1.3929,-31.602200000000003,-11.9986
0.1489,1.2633,-9.8918,3.502,-14.7976,-6.8814
0.85625,0.8567,-10.6012,-3.2864000000000004,-4.65385,-18.18065
-0.1968,1.0769,-9.9278,-8.6112,-3.5383,-9.7365
1.44965,1.24885,-10.0369,-7.5296,10.051400000000001,-9.799800000000001
-0.1384,2.0606,-9.3913,-11.3979,-0.9615,-12.0718
0.86605,2.3564,-9.6651,-13.6606,-19.91995,-3.9861
1.3397,2.5157,-9.539,-12.3309,-18.0039,-17.7682
-0.9983500000000001,2.5578000000000003,-9.0901,-2.119249999999999,-19.6922,-16.7741
-0.3655,2.1633,-9.8177,-1.6489,-20.5493,-4.2557
0.026550000000000018,2.08495,-9.623999999999999,5.147,-7.994,-15.45455
-0.6327,1.5551,-10.5478,0.5526,-15.7556,-5.0203
0.26305,1.44625,-10.16575,-10.945599999999999,9.4605,-6.70695
0.4025,2.3013,-9.3675,-10.5082,1.717,-8.3984
-0.2334,2.1064499999999997,-9.6888,-9.4793,-25.665599999999998,-5.068099999999999
-0.406,1.9703,-9.6077,-10.0155,-13.096,-6.0682
-0.33299999999999996,2.17225,-9.333400000000001,-3.40305,-6.20585,-14.92885
-0.7375,1.9524,-9.797,-6.8948,-16.3764,-13.9611
-1.4441,2.0095,-10.0759,-14.2113,-23.0973,-4.157
