principal1,principal2,principal3
-0.0005679006362938778,-0.02092081054988044,-0.006432138978530892
-0.00274392610893139,-0.02308726292485717,-0.00721534578291284
-0.0006149983681208671,-0.020237616657822536,-0.0067588957602099905
0.002838122412293141,-0.015849038584684488,-0.006090630160723798
0.004991363709227869,-0.014053495978679137,-0.006218738352890943
0.001416268822913595,-0.012779086954129408,-0.006376378160104925
-0.00012497509738497377,-0.012808886384346052,-0.006560449437998497
-0.0024503585647784394,-0.010322427315710321,-0.005860947580332591
-0.00026463077974501,-0.008364059659164948,-0.004726131612090821
-0.0004095765334027468,-0.007651422109400708,-0.004383912657353957
-0.0033524340897168243,-0.006355552791395706,-0.0044586144250620486
-0.007027042311239594,-0.008870077052744698,-0.0053322572297132545
-0.019762026494101963,-0.022731905013609836,-0.009858519291029615
-0.027393338869325906,-0.07457374974076489,-0.01826710554438403
-0.02194068580776781,-0.11413283613309708,-0.028892405692781998
-0.014890927169354806,-0.12991360240845162,-0.038058614992079916
-0.009769994653471049,-0.11577587618420387,-0.03765454232005495
0.006269950614875026,-0.12504554804054535,-0.055711595229068434
0.002438055440370088,-0.06659229808615579,-0.05347934595255441
-0.018890144459386707,0.0017109419647652628,-0.04165060745850413
-0.031350802401743066,0.019690429975968766,-0.0361349370005791
-0.030946834146216996,0.022116949574425473,-0.0400556772111389
-0.0223791630393429,0.03760646603395188,-0.036194893241910726
-0.03619091504990245,0.050766644996914585,-0.03537445677677357
-0.04489751760568752,0.07671221670485244,-0.030403321003784654
-0.041783196653848255,0.09567668719351695,-0.02082470500160473
-0.027518378237222564,0.08410328059068088,-0.010057752119830166
-0.01722038206057493,0.06068753861175977,-0.006568823144786693
-0.031798016783206984,0.05357959299442619,-0.0018164734489186129
-0.04404611362977783,0.039606124358195875,-0.0019525359860132101
-0.03256853701109687,0.04277838240126035,0.005351409370170501
-0.03816737194922014,0.045372325891531354,0.013502381039310906
-0.0481981159650495,0.0486474198804943,0.021622605162038025
-0.05685694770747466,0.048229808406555,0.029926691119566966
-0.04838799646987571,0.026038586781428594,0.025092891991463744
-0.04316734366105837,0.02346115354121248,0.026080067055859572
-0.04559900852970438,0.023895302660829742,0.030927751295197363
-0.041888481873850615,0.01942178785648706,0.03701467556324921
-0.027052803421382134,0.018922500024348143,0.040796401227687504
-0.01615577205878835,0.02416683811043988,0.042686430276816754
-0.009016644868831995,0.020139142604341277,0.044334296142763706
-0.008206337134249913,-0.0018083133573120083,0.03565599292254653
-0.014785624227716643,-0.016454550478611427,0.03108888389385299
-0.007139004318832714,-0.006833705089859626,0.038665613456586076
0.025206801636539482,-0.0017369710005094004,0.04974709254856493
0.050399074721945346,-0.01857475118881237,0.046114746717207146
0.04701363448996968,-0.038404250313898804,0.03574705533697774
0.05990329458739806,-0.02713994811393958,0.035404427962719656
0.09299692413197075,-0.039928204124732004,0.0328117663606376
0.13245897029087167,-0.06283493308072884,0.018678978630014994
0.14212650278496822,-0.06318302585310866,0.011243077758607726
0.1451256039470649,-0.05232014926207161,0.0028787547169243405
0.1429009382993887,-0.03250835254195538,-0.0067209574857545395
0.15229212956454732,-0.00488268293249516,-0.015100987265255664
0.1416696960876078,0.002554822631972878,-0.0280991223510286
0.12043657769648078,0.0013910794922355465,-0.03655619949245902
0.10176868969367776,0.007243524225736644,-0.036723639103082927
0.08676025438841937,0.014333291699550825,-0.034563453854476504
0.06838958322290044,0.025201684292787574,-0.03420926088022684
0.04968773692999984,0.026771019673053245,-0.037175469616043094
0.03240877362408983,0.030868549898169582,-0.03868690540451384
0.013891647549659455,0.026715565947072174,-0.04617613679845967
-0.005444517933238067,0.03751516649277042,-0.049301087738967825
-0.015106070631718987,0.031126994830430642,-0.039322393414214105
-0.01870348982856592,0.022328935003378757,-0.04358299170231273
-0.014435720466380288,0.027303175262053236,-0.04304180568241494
-0.03734085370323135,0.04142248453410937,-0.03976808319976935
-0.059378037347593865,0.05294364091472671,-0.03351599032949066
-0.06200094279448996,0.03911169275978664,-0.032570136222032996
-0.07779220494649378,0.0026912098680297518,-0.03549997494883688
-0.11740592443567936,-0.015491015368085071,-0.03211029516715305
-0.16161822063799347,-0.02498316793225658,-0.022380858318291664
-0.19063870867923563,-0.004835219272357427,-0.008049809980123532
-0.2038917481634923,-0.0009607536584735035,-0.00020488256139467194
-0.21357135432689867,-0.028506213010627335,0.010192957402572417
-0.19354205111190456,-0.06046155271005277,0.022759485696150734
-0.14685176654080034,-0.06695462185060609,0.03463231161721787
-0.13550831651323814,-0.04955090305149422,0.046543969383494116
-0.12943688158240618,-0.022701919253468747,0.06104861103948981
-0.07806489993377957,-0.008106010900856398,0.06550397092823479
-0.02803349833828346,-0.0218929562201637,0.05624171680727095
0.021035503765575156,-0.015245270878505057,0.05264488758951752
0.06503140082954893,0.011126894787167836,0.05221694440544121
0.0874005340411638,0.037493204292904335,0.04875223254718176
0.08330243870108522,0.059847510480867165,0.0431309025517897
0.083591618885063,0.04782664122487767,0.03462251920931273
0.11487466471955765,0.014655205995357488,0.025314477617382043
0.13503743818131328,-0.0032509543258589487,0.019357415327392567
0.11338617916963667,0.007417755247918598,0.01399071496163013
0.08588537323272179,0.014222349325052256,0.012687064488092124
0.07329487730726673,0.010720104529794812,0.009577786764422561
0.07664913018873601,0.016251237707576992,0.007748322363324108
0.07387641433288149,0.012888489858299509,0.0036316250590134993
0.06845658232844462,0.00776780693711387,0.0004672472223127535
0.049014795591184476,-0.002672073072724263,-0.002746309906859544
0.030061930741736232,-0.010782137657963988,-0.0069596505531270185
