column_0,column_1,column_2,column_3,column_4,column_5
4.193073163009535,-1.6603890157670844,-9.318527475498449,10.701660402777737,13.578330214813084,-8.799620610947903
4.251550432118181,-1.3847603923507006,-9.224139053499595,6.360100261653772,10.696374225503966,-12.943453393343725
3.6161924515743915,-1.0009695848154512,-8.947488443808977,2.9373701641602206,7.717627496057435,-14.596792100470536
3.1392931307866077,-0.6715104350338403,-8.783111869280065,1.4641503614233562,0.35277661474967903,-8.616063107276764
3.360659206109683,-0.4776443947395546,-8.375811437038477,3.644535006768976,-12.233420784365165,-1.3498587650740987
3.749490078021348,-0.5899133775944996,-8.568038046895662,5.204980464577967,-18.70257920016192,-0.025101352536487917
3.9748345615598466,-0.8211078414831088,-8.735403814444817,5.34946161423986,-20.313398741224162,-2.9512046194697588
3.9675153064288913,-0.9757499984879535,-8.781445204270609,9.092480769902526,-17.165798718253267,-8.787383732057698
3.619444490200349,-1.1544333370552935,-8.596664130281965,14.353857302857898,-7.60126477642057,-8.518241888064544
3.792155665464233,-1.2208203803884405,-8.439318094489948,20.499789500967275,-1.438552255247618,-8.609183183475958
4.100994046179206,-1.4999071829106678,-8.704051047028113,24.634583964227748,-2.277509035962963,-6.948958910166314
4.907936410897726,-1.877642083596319,-8.35283872094221,24.634182400523994,-8.66481020263296,-11.861954176695946
5.482022076881329,-2.056960746428839,-7.33035861443434,46.462940017540504,-10.343347286058348,-36.415249739574264
5.161531940788536,-2.0748489666268637,-7.645390617418255,66.06289300022513,-9.773486386334037,-50.504799769265624
3.2397974073479805,-1.869937234213556,-8.934349253137517,86.5460106649632,-0.7933857013468515,-41.08313026879675
1.8214214828652937,-1.5984358853826341,-14.761489645733821,87.25389438034918,-22.717959536240198,-16.000788246598244
1.2085160447713328,-2.165180860467782,-19.894141394286763,33.611319629258524,-51.413773892136064,3.1684626306704495
2.495603130180714,-3.311475324590129,-24.659455251649938,-30.619594359829293,-79.19406245583636,4.0756706337898
2.7343759307979263,-3.5714136661850824,-25.45306642146131,-110.24085963214316,-68.50495768492979,-5.734063235532182
2.2388789525060018,-3.4847940829406627,-23.114296344086124,-183.69785563984533,-50.284538275522536,-4.22434164297125
2.0525207771989162,-3.342105929417384,-19.434402740818133,-235.1510954125548,-41.716892147463895,6.113825280711338
3.580224395763591,-3.070570145547177,-15.470411552218454,-257.986594952802,-43.50333201598307,7.367971568212846
5.73659905203893,-3.516266739944808,-10.463514505352437,-260.5705406403331,-34.57860637433528,-0.9818299295259005
5.035027652955372,-2.288869849098955,-5.276321838620865,-232.3619902793756,19.51636427330592,-27.881559055252122
2.8511179126112975,-0.38614951761736216,-0.9829597351788593,-194.33229052402112,28.740494626529074,-31.368002344462877
1.096350707700553,1.1833982843111732,1.9431436080956985,-137.54772576616332,-15.26311228542553,-4.89420683548615
0.24246253327700587,1.6893136885719695,1.6764079564853984,-85.05538656581042,-36.20803080266799,25.953885373693364
0.1989396673432042,1.2699311253802996,-0.420781599559294,-57.77550589099505,-50.685306631736786,38.460908707696284
-0.21000155079793265,0.6953958338373856,-1.486708915163751,-48.494156033119246,-74.74367788641754,38.33174618092938
-1.34235367013663,0.034302423430879234,-0.9115728370493025,-39.86792122037036,-76.9218493219686,41.699683085464656
-1.6711083447858273,-0.5819587765819556,-0.01645715627604275,-27.500877502128137,-46.43020481843811,67.8851885453703
-0.4901645452823058,-1.3271730281164689,1.0111782986233586,43.04080701448259,-21.73240309468119,105.77462490200861
0.9592760420096634,-1.8837481494291415,-1.0099222149120382,91.86395242955427,44.722623219700175,115.52784950008544
1.4468416470676926,-2.893206866611074,-2.5554593145337754,127.67499659414327,96.63108323662831,136.08042426843173
1.8182356266949955,-2.806918947808857,-3.8557378686232724,166.57235354171863,116.81780421443288,142.37070391705066
1.9628639956989988,-2.181332885019219,-5.30853727683055,201.269039930839,95.65422657766165,137.89165135767064
1.7754500910243465,-1.9637194277626149,-6.176236778422895,231.03221995967695,94.5316217986461,143.03409775802643
2.1658593945773714,-2.333186597489532,-8.645971867974605,210.3019935972729,135.02853642816302,163.56027897761004
6.840492326794495,-3.2419536328286043,-9.723831709534942,181.89759599311904,87.47520175722725,160.97204696410267
9.350487306247645,-4.943567893275477,-8.914656262082167,174.53655140046516,31.568814643554866,152.229606197065
12.453480144607662,-5.4394146108840316,-12.065800672653491,188.05408567954407,70.73886502521967,129.1876239794809
12.349974433377461,-5.294611095541972,-13.487227858672476,152.83320294960237,108.43169963553109,115.3539185344865
16.248261817066002,-5.925022499789495,-13.669950915689915,108.29332091442659,121.18324691569167,85.47423662456598
20.007226229999816,-7.52423783872994,-12.381293418222576,68.8449349960125,110.66578097678942,37.27203429599992
21.774272583387656,-7.592040390851114,-11.119101936872626,-8.813856466131377,72.97898183036617,-14.793748774826211
19.94622642103324,-6.638475035247601,-7.9722909483795465,-48.48693437060975,1.2986598741608464,-88.69884516556925
18.125393612299593,-5.925751218405665,-5.883026755331429,-49.30289211443362,-61.13048342493084,-176.1384265861386
15.689614974644357,-5.550878881356909,-5.35109910472086,-50.99786897991898,-121.67307479037925,-217.2141077511971
13.143016406870249,-5.198169013871211,-3.963035927028639,-57.42471777812579,-162.55656604246238,-251.56354966204518
9.886604210734964,-4.495475741824422,-3.8138095299970662,-59.729737451215094,-209.01196642557136,-296.9551615237196
4.280340264004745,-4.135786747404673,-3.5703931552932517,-40.40601127467566,-210.69206826653505,-313.2748554913663
0.13721481127827767,-3.4531544240670526,-4.5058021173084715,-22.90275297234319,-179.53537747579864,-286.73966998272385
-1.8571930528518432,-1.6253387405592026,-5.348055142705611,-9.337557164877186,-123.17454495940835,-258.3117641845233
-4.2923139647957935,-0.38314118940108005,-6.0886633014591,4.924963628885188,-96.00781739157797,-209.41071968027157
-5.3058489154901896,-0.09416071718987944,-7.387242042442948,16.574652795121693,-87.57545626180435,-154.1452678498907
-4.920658869870726,-0.3883816878080091,-8.669129467151828,22.28716037244082,-76.48586765599009,-105.98214998614027
-3.7507845968360822,-0.7185219188429259,-9.677008286392963,20.709019681254084,-73.78998538621804,-75.26530162441152
-5.980929960942157,-0.8243504442104975,-10.792309680670268,20.673873379749388,-62.11891288592923,-33.61439035475837
-11.938792274890597,-1.377493322473117,-13.226551080675888,2.876377608199959,-28.020080792665635,62.96281381956595
-13.90658282734115,-1.9122770818741905,-16.657791323415072,-30.77614327893575,-21.928959027917287,150.49905374320667
-14.678300603454733,-3.959409925809205,-17.516078351630888,-65.48591681385868,-11.622725791242013,229.18446290263773
-10.71861228983893,-6.044118859181208,-16.11093111445041,-89.27747811801017,32.34931605104035,272.40360574337774
-5.341142506574436,-6.451312704538559,-12.610848780202913,-100.01662918951705,107.24681079670387,268.68280729350096
