ax,ay,az,gx,gy,gz
2.7700,-1.3192,-8.0503,31.4115,3.4583,32.4527
2.8301,-0.9549,-7.6722,47.7301,6.6273,50.8949
3.6406,-1.1903,-8.7233,68.6798,6.2866,54.8188
4.3665,-2.1282,-10.7927,66.1413,-27.7359,39.4366
4.0675,-3.1411,-11.6737,56.8703,-35.2037,26.8676
3.8160,-3.5931,-12.3268,43.9089,-29.7455,19.1270
3.6353,-3.8594,-12.3071,34.3684,-25.0449,16.9322
3.2204,-4.1094,-12.2129,9.5405,-26.6307,18.6721
3.6634,-4.4971,-13.7948,-24.0253,-48.5463,15.1074
3.7676,-4.8934,-16.6429,-91.9622,-83.0608,10.0643
2.1868,-4.3681,-17.5543,-173.7435,-111.1239,26.5607
1.4656,-3.9056,-16.5770,-215.5558,-126.2518,47.5390
1.4639,-3.9693,-16.9604,-255.7531,-155.0309,75.6112
1.8464,-4.2569,-17.4674,-326.2021,-217.6492,96.7276
4.7937,-4.7171,-16.8825,-384.3265,-266.9679,79.9673
5.1798,-4.7504,-13.5550,-408.3807,-306.1056,57.5775
3.2529,-3.2422,-8.7588,-414.1583,-308.7387,41.8408
1.1377,0.4180,-0.4766,-336.0811,-209.8958,37.7290
0.0454,4.3064,3.3086,-198.5496,-140.1789,35.1235
-1.2969,5.1447,3.7053,-66.8655,-100.9752,31.2208
-3.0959,3.6859,-3.6691,-9.6652,-193.0643,36.7488
-5.1228,1.7829,-7.0614,-17.8847,-254.4884,32.5418
-5.6095,0.8384,-6.7975,-30.3854,-190.7971,42.7958
-4.4027,1.3991,-3.5114,-25.7496,-71.0438,47.8030
-2.6230,2.7517,0.1993,9.5603,3.9163,52.4506
-1.1685,2.9384,1.2436,63.2287,20.8448,33.8581
-2.5060,2.9665,-0.3119,93.6023,25.2201,21.1919
-3.4560,2.3496,-0.9423,120.7766,49.7630,19.5661
-3.2174,1.4932,-1.1759,158.6478,133.6664,29.3298
-1.4800,1.2332,-0.2315,200.3959,206.4588,19.0951
-0.9904,1.6138,0.9281,262.6531,272.4700,7.7734
-0.9800,0.7913,0.5567,343.1018,320.2304,4.0694
-0.4370,-0.6136,-2.4467,406.2164,307.4542,49.0848
-0.2411,-3.7833,-6.2119,435.0380,185.3682,114.7072
1.3755,-6.7273,-8.5313,425.6004,185.6411,147.5191
3.3212,-7.7315,-11.9496,369.7926,295.9242,176.5907
4.8330,-7.3329,-9.6530,342.3611,321.5123,200.0437
9.3563,-9.4968,-10.2549,382.1082,280.9896,200.9457
14.0663,-11.9743,-15.0328,347.7249,155.2395,102.9736
15.8511,-13.7899,-17.0058,197.8223,58.3788,-1.4218
13.2273,-14.1493,-15.4915,30.5744,38.5106,-57.0789
11.4572,-12.5144,-13.3416,-78.6673,69.9293,-74.8408
11.1304,-10.6767,-11.5727,-142.5749,45.9725,-86.4600
10.8563,-9.4211,-8.2208,-195.1461,-10.9760,-110.5133
11.1535,-7.6651,-4.9824,-200.2160,-73.7598,-149.5873
11.4908,-6.3037,-4.8379,-177.4502,-147.8852,-191.4347
9.8845,-5.2952,-7.4832,-203.8806,-263.3183,-223.2585
7.1967,-4.6231,-6.8415,-245.2069,-314.2211,-218.3451
5.6950,-3.6382,-4.4019,-227.3840,-289.7557,-190.0477
5.2243,-1.7105,-4.9152,-180.0833,-284.8262,-192.6973
4.7546,-0.9406,-5.9177,-181.5362,-315.7822,-223.3393
3.2682,-1.0261,-4.9190,-208.0773,-301.8411,-275.4876
0.0142,-1.2100,0.8697,-56.9163,-238.0879,-211.3931
-0.4938,-0.5455,-2.5238,-4.9479,-144.0624,-182.6453
-1.6872,-1.0620,-3.4390,34.8648,-60.7940,-187.3495
-5.0896,-1.5297,-8.8515,29.5897,-115.2037,-201.9921
-9.8177,-2.6580,-9.5210,5.6582,-128.7602,-188.3037
-12.9581,-2.4702,-7.4160,-4.1589,-71.5646,-118.5396
-13.7091,-1.6117,-4.6536,14.6949,-7.0807,-66.1249
-15.2297,-0.8292,-4.2460,52.4166,20.2203,-4.0491
-17.0017,-1.2354,-7.9364,69.1115,36.8995,55.0428
-15.9722,-2.3191,-9.0590,43.5111,70.8478,118.7638
-14.3321,-2.9750,-6.7106,45.0421,167.9767,177.1615
-14.4547,-2.1036,-6.0557,57.6634,241.6480,312.4684
-12.0541,-1.8519,-5.9882,66.8579,250.5192,423.2893
-3.0222,-3.0024,-5.6040,75.7005,225.9784,370.8649
1.3294,-4.7654,-6.6528,92.7061,194.5499,301.4093
5.5014,-5.9626,-11.0465,74.9003,164.4271,236.5151
5.0089,-5.4909,-11.8496,18.6289,117.9647,167.1979
3.7728,-4.4791,-9.6910,-3.3814,133.6176,166.3392
7.3208,-4.0016,-7.4923,-19.6413,107.9398,163.6794
9.9744,-4.0162,-6.4532,-10.0526,67.8401,112.5495
10.2263,-4.2179,-7.8580,-4.0878,54.1187,55.0732
8.2922,-3.5749,-9.5003,-15.2861,40.7775,18.6325
6.6611,-2.6477,-9.3412,-25.4318,30.2850,8.8959
6.9514,-2.4459,-8.5316,-25.7174,22.8227,-5.3044
6.9402,-2.2244,-8.0424,-15.9263,36.5862,-16.1387
6.8954,-1.6781,-8.4326,-12.2835,32.5371,-29.8906
5.7422,-1.0919,-9.0519,-13.7422,9.5571,-40.4623
3.7447,-0.6512,-8.9669,-13.6061,14.3224,-37.7563
3.0940,0.0399,-8.7515,-10.1802,26.2496,-29.5145
3.4632,0.3495,-8.2710,-5.1923,28.0028,-27.5418
3.4891,0.3142,-8.1807,3.8310,26.7616,-25.7032
4.0152,0.2800,-8.4416,11.5939,24.5818,-35.1293
3.0748,0.3240,-8.5944,25.7254,35.2209,-44.0640
1.5999,0.9408,-9.4418,26.5855,39.9598,-30.3384
2.6642,0.4400,-9.6436,13.4403,15.5030,-10.8840
3.9060,-0.2088,-9.6518,2.1408,5.3504,-6.0094
4.9706,-0.6341,-9.1335,4.7257,11.6792,-17.7258
4.3050,-0.3769,-9.2731,18.1878,26.3781,-30.3957
3.2391,0.0828,-9.8588,15.8733,23.6706,-25.7850
