principal1,principal2,principal3
0.027217739113683553,0.07853846774232048,0.04908410221870774
0.04283519642242945,0.08422040471274446,0.04468010996907699
0.0480968527366554,0.08844109584452042,0.03838134320879813
0.046140263868363056,0.09323016504072541,0.03321849422153108
0.0448375374198515,0.09916291935172485,0.026838459062495393
0.04889230228994726,0.10200324765553952,0.018861310107359336
0.05211032344217346,0.10488057231905537,0.00315957827403043
0.05878801668696662,0.11898382258921739,-0.018340162755632265
0.07686748855137708,0.14714838144114337,-0.07203269074092783
0.07260086127898394,0.1574635876002383,-0.1268134889543327
0.057386804965213895,0.13977411691996552,-0.16440971691051662
0.04112956161612921,0.09043390796239052,-0.17738983430740707
0.048663557601093636,0.0007160982385372931,-0.18169274093217136
-0.012173142134639716,-0.15231210159505695,-0.12297382803742718
-0.14180937684505976,-0.27487068011817073,0.0041279204237331165
-0.1901436547953101,-0.23054204124952238,0.06904341198401331
-0.1254467143096048,-0.1447396231552538,0.044925685079826576
-0.11417318935457443,-0.11461421026977296,0.05224718070684853
-0.14465457416218017,-0.12024550246239318,0.093311302685633
-0.140964886250121,-0.12660168437887986,0.11663466045702553
-0.09998666574299912,-0.06143162840346048,0.06348806947418663
-0.03655261247505195,-0.007028811417135073,0.03837758116795659
0.002280811711429508,0.040543287873200516,0.02877107809501957
-0.0007650049856414915,0.08561472585146117,0.02247903617046837
0.0047808965613479765,0.12664686838195188,0.008817360338466054
0.02438430066309311,0.1403990235783988,0.00324083039986265
0.03080187194673166,0.1443203256460863,0.004230983379877149
0.04457880092898807,0.14976799553707493,-0.01177966707630603
0.09389166839008889,0.0762738920766694,0.027696229695842758
0.16347988548049108,-0.001220500133149498,0.05845355300888195
0.33312875344074194,-0.036878669589045204,0.010770112100675543
0.33498756857271667,-0.0945281142626661,-0.02329513132791612
0.14978817840145972,-0.1517044626331903,-0.029781693129678627
-0.073605897825425,-0.12433328741254347,-0.04193047105458247
-0.2675408969869382,0.0011254945989344195,-0.05557506308146688
-0.21755060929839715,0.03806042430299932,-0.034361822828041844
-0.2039300358901753,0.10319775612781647,-0.025114521375402196
-0.23398820434097972,0.13663998905045807,-0.024134008878146103
-0.17793375490652033,0.1133034789470446,-0.005637587771325205
-0.10769348097005926,0.09708690527487254,0.008895109013126588
-0.028587012120000872,0.10428412638619321,-0.007545760304920906
0.07265639973642943,0.07108642249422396,0.0008138451931314193
0.1721666749290422,0.0255088958876671,0.020252594581949588
0.2637119816404691,-0.03754732851889839,0.046195047325648296
0.331504807418089,-0.10132646929543539,0.0406735939313948
0.3181376612782101,-0.1531165837548429,0.03872056028599692
0.2350610492219108,-0.19572899937979707,0.021547292689443564
0.032410375831117555,-0.15593475339299823,-0.014738363488860684
-0.13883231870526144,-0.07932787772087821,-0.03451967928621155
-0.2493171154449963,-0.006806537559033233,-0.04107848737146358
-0.2436902580477958,-0.0028927261768911753,-0.03743978489774569
-0.2557531579083332,-0.035930750114550034,0.03179836189749139
-0.23179204776241827,0.007330019485510129,0.02601429508940937
-0.1719770755160496,0.06686882858611007,0.01370125807526054
-0.06820180785120389,0.09108176913142596,0.008737752957726651
0.017713626984378863,0.0794483188140114,0.00991399754348539
0.09923419113026875,0.05537214782294665,0.01186969654065364
0.16142338078372767,0.03979630918415618,0.0027557018474590705
0.2001880353766145,0.025018341953954054,-0.01863527976530497
0.19622066175944522,0.004174063846034815,-0.046449113329112404
0.23524770402737122,-0.050561368188039794,-0.06936436470613218
0.22242092219296025,-0.1611992213133326,-0.04101309716912911
0.150787850031577,-0.2127302702737449,-0.05385905072820613
0.04872915939345634,-0.2067188278419442,-0.09332343259969264
-0.06487839391583473,-0.17642309296202377,-0.12881048262736886
-0.2799163453919633,-0.13740728659362528,-0.08561702717310549
-0.36972105832889135,-0.08391082425704254,-0.0223321994485702
-0.27699604840142755,-0.055232796143109636,-0.009609509786147257
-0.1332396109925999,-0.032250947560834554,-0.0003710130395743065
-0.01937356008535409,-0.01765157060235855,0.016714274943752192
0.043007677899121834,0.006146766066835128,0.021203050331846926
0.054792106930169254,0.00020158596377433467,0.030571542526365496
0.02806671252787564,0.0014371757096415824,0.027219883161965674
0.009612490644143193,0.013198148887569377,0.010388029803896763
0.006654581435538287,0.012762972127115304,0.019177986605445632
0.009061192243732787,-0.001437997979009894,0.0358083440956304
0.002417110080363054,-0.005791866857862929,0.04383850120385873
-0.005530364257663195,0.009710115173943842,0.03467539682550579
-0.004554024513056059,0.026479584644867576,0.020932746101985176
-0.0009183180817759371,0.03768494876239353,0.020781064454721616
-0.00615793000597588,0.03757559832407493,0.04405188646095404
0.013355584534948648,0.03734889498493418,0.05639570478378043
-0.004103229484303412,0.04516674536729624,0.03920976086687878
-0.002757522621107525,0.044486461887349005,0.024709569136908145
0.004297704996912469,0.026099726665564208,0.037426411413336094
0.016245070816306918,0.012645206906132755,0.04914261555634921
0.014490158453036705,0.03665365352960713,0.04409411812468695
0.008203390903754377,0.029608492894907582,0.058339936792255416
0.02972239541877365,0.04582713741315995,0.04256075249019286
