Roll (degrees),Pitch (degrees)
0.0,0.0
-0.143839877425784,-0.01068023829061964
-0.28023729788053775,-0.02622474015672489
-0.4102017580387115,-0.043317380535189985
-0.534261414688904,-0.061315003255092
-0.6517858174372424,-0.07910309398506671
-0.7633782375451516,-0.09689691728976618
-0.8692844992103262,-0.11412529007405363
-0.9698688031229532,-0.13065938704576208
-1.0661187215938732,-0.14635795240675642
-1.1581561574520975,-0.16271510763787986
-1.2452511445845396,-0.17632503687255974
-1.3280203818681322,-0.1877825232009977
-1.40615718165338,-0.19789407680019222
-1.4801944324766954,-0.20633921079963036
-1.5535615288590015,-0.21185346175209827
-1.6220479061690183,-0.21732923006682592
-1.688511232327735,-0.22209520391009613
-1.7526726399192702,-0.22510902844842812
-1.8126149647670085,-0.22892968077930925
-1.8689862286457435,-0.23328236961467227
-1.9235557738802949,-0.23681623968722162
-1.974698372241417,-0.2394749862942139
-2.0226384242240614,-0.2423626612382242
-2.0678417129925815,-0.2423860132924363
-2.110006346720522,-0.24403916799703734
-2.1489030494769126,-0.2479070812342123
-2.185834478311501,-0.24995453216174188
-2.221262620139835,-0.25240245342144113
-2.2557631734120127,-0.2514287945696087
-2.2882295192844557,-0.2521641260286031
-2.3181469332940763,-0.2568026650025266
-2.3456509484889834,-0.26345746203071746
-2.37098395922019,-0.27086836377862994
-2.3945751682378824,-0.2803855349062808
-2.4181615461307393,-0.2864498967935844
-2.4410420684087177,-0.29049717319610946
-2.463219289467438,-0.29285894172681154
-2.484214441770052,-0.29600992749301563
-2.5047535135441414,-0.2982876578087076
-2.5235805163573377,-0.30263831334297725
-2.5420822136705947,-0.3035687355315043
-2.560185443168162,-0.3032379593888189
-2.57778154303797,-0.3005644821168491
-2.5944775278534937,-0.29823334686487074
-2.6093529066342236,-0.2983245851798392
-2.6234375503072407,-0.3004192118814256
-2.63697944732503,-0.30343425029976634
-2.6501303491971937,-0.3064772419724836
-2.6623750736424117,-0.3091229936543783
-2.6743842594213607,-0.3101020798265274
-2.6849327029476826,-0.3125573887120782
-2.6950871833743824,-0.3141283954287745
-2.705775912586903,-0.31342107554589155
-2.71590278643293,-0.312470326882006
-2.725584172324848,-0.31121928276251243
-2.73430599423797,-0.30999062075401795
-2.7423382471436857,-0.3074641020987652
-2.750515898006978,-0.29810575712464604
-2.7600167871350667,-0.28616402164015176
-2.7700696260125968,-0.2726235462981793
-2.7793875045097094,-0.26542558512688647
-2.7873496197197594,-0.25956060912828904
-2.794281209771632,-0.25979395402128763
-2.7996996661384084,-0.2621549561968699
-2.8038301239583174,-0.2655906384875335
-2.8078563765379063,-0.26846116208066717
-2.8113068206662013,-0.27099304146423947
-2.814607566003296,-0.27348497946764116
-2.821044985303589,-0.25198646963736515
-2.8264213725079075,-0.23966207560018174
-2.830295620731987,-0.22668866843661095
-2.835169349997659,-0.2129669533584248
-2.83911705985848,-0.20443340880432465
-2.842758009410058,-0.1974726979418475
-2.8457266425008316,-0.19898989519044807
-2.8482476655030022,-0.2031823688880615
-2.8504512309259717,-0.2078870950264799
-2.8524332576282747,-0.2152994848188884
-2.85416430932344,-0.22605734760983287
-2.856239733307798,-0.23863653618700523
-2.8585451547036067,-0.25173842779086225
-2.860346098796967,-0.26285472736348936
-2.862052575100392,-0.2735833720875083
-2.8640442351107644,-0.2826063350508408
-2.8663356536634748,-0.2851966958605148
-2.8684210637577268,-0.2837943116802014
-2.870119490397813,-0.2794359685453335
-2.8665916793105644,-0.33378662846940715
-2.8636463105372867,-0.3749870953779665
-2.8620684724438936,-0.39971416152463013
-2.8616512647697046,-0.414035766134334
-2.8616958110845907,-0.42368216923674273
