Roll (degrees),Pitch (degrees)
0.0,0.0
-0.1572977833734844,0.00022979636459576937
-0.29863382724303966,0.0028857513537286893
-0.11547427344591915,0.014099678520302673
0.048706250084189384,0.018508241591598935
-0.12118227692416884,0.0199866256565105
-0.2824564474606359,0.02079806500822812
-0.4365660272775472,0.021818301296570666
-0.5834104454604709,0.023221878090519732
-0.7229626904535082,0.022820951889632297
-0.8568898519176693,0.015083905599157723
-0.9913072271099105,0.006542434911629675
-1.1222624670285883,-9.314007525776919e-05
-1.2388372978950042,-0.004388344115245663
-1.34611452848141,-0.00777123652865703
-1.4567872484477986,-0.015263546380609777
-1.5695250307306878,-0.022772296850404834
-1.6747148616283167,-0.028548404166659155
-1.7636881756997234,-0.03265398804462561
-1.8452966178210042,-0.03691291237061132
-1.9289576995177908,-0.036583891644761425
-2.015738391501172,-0.04034403216539396
-2.0932763888079036,-0.045588169585860774
-2.1563521659674683,-0.049597286612368716
-2.206974054450224,-0.05062810304183941
-2.255574557665071,-0.05122662906990372
-2.2967831316552205,-0.053310427047977386
-2.3316976288189433,-0.05540235728343307
-2.366425987403293,-0.056687819314721284
-2.405723877462535,-0.05748986388259387
-2.446836910218988,-0.05814523686390798
-2.485477274934198,-0.0586450962673067
-2.520052686893617,-0.05949281438350047
-2.5514782445143913,-0.06304182270728757
-2.584796816867205,-0.06966149941505623
-2.618190560186545,-0.07354638950312634
-2.649494063247303,-0.07474296743730661
-2.678164843244544,-0.07472189033998766
-2.7068919557167024,-0.0768593276004328
-2.7291367603283856,-0.07790290801167067
-2.742833699296281,-0.07763004470672914
-2.7535219139290135,-0.07693353881731187
-2.7705531952365394,-0.0762380679363706
-2.7920239618332237,-0.07501524584760635
-2.8199944557383017,-0.09529440746211083
-2.8478419712066687,-0.10843334904772887
-2.8752370222290295,-0.1133793632902251
-2.894755496488069,-0.11344001629012196
-2.5948272048602496,-0.11142112478898887
-2.3128265157933074,-0.11142347445409456
-2.0480662024050256,-0.11423084438996552
-1.7948955491542822,-0.11736784359498927
-1.5471311040302536,-0.11922572474416925
-1.309433023921094,-0.11986168574416506
-1.0846043113578359,-0.11977889780823542
-0.8733784680199572,-0.11746390465341357
-0.9836865697038488,-0.10733861212999991
-0.7758677788383084,-0.09858577937297733
-0.5825696342787925,-0.09361488297215714
-0.4006271028975842,-0.09069584113937496
-0.22963644372119224,-0.08825502323723004
-0.06647090573954842,-0.08484622037680759
0.09117938321970172,-0.0802985495399339
0.2453920986431566,-0.07479419314509834
0.40372000816160925,-0.0725521299086808
0.23757183179180164,-0.0731297373740501
0.07743979548614813,-0.07092627632615153
-0.08066176154236844,-0.0662323646465442
-0.23193889650911906,-0.0624328233857214
-0.37923223092311775,-0.06082058766627479
-0.5174441187697877,-0.06073580041015207
-0.6480725079128299,-0.06173120893120533
-0.46444517668733776,-0.05730344692950085
-0.2910164740087467,-0.05398988989234594
-0.1290296823581144,-0.04931657446775253
0.02813584754949558,-0.044189283640062624
0.18562361116906684,-0.03903191996081384
0.3373106506821709,-0.03324609096621414
0.4777498706290887,-0.024938967142136902
0.6066165115197418,-0.014025103254670707
0.7285593943575277,-0.004689958662285281
0.8469672889165567,0.0008444218067060214
0.9601025275780225,0.003203903249208982
1.0642770602187765,0.006763537440546703
1.1589546135851565,0.011686148134879918
1.2478957096808876,0.01665624666128576
1.33666276792915,0.020153012395369454
1.4274379798392975,0.020267820955988676
1.520203186819856,0.018585160636557643
1.6064066249788036,0.020213343217515497
1.68138052676937,0.02765069330650377
1.7518733979476107,0.035844244609045124
1.8247168173667745,0.04162978028372411
1.8956980406702642,0.04302771277333948
1.9602247725560513,0.04430760521276827
2.0184844740140875,0.04582892020529507
