Roll (degrees),Pitch (degrees)
0.0,0.0
-0.14444143117593536,-0.002693402475655981
-0.28181403017851303,-0.007330268594761826
-0.41230575374416206,-0.01598263108238688
-0.5362595754237226,-0.03021522895993388
-0.6538000518589171,-0.049907776251293334
-0.765583772759636,-0.0719684092044334
-0.8722039022472541,-0.09435305876300486
-0.9735070317285464,-0.11553324280481297
-1.0697089595378013,-0.13394961847943948
-1.1615028697054486,-0.15198177450985237
-1.2486880279949188,-0.1696991859849743
-1.3316373645123136,-0.18662922110460692
-1.4108432190235325,-0.202510758352766
-1.4865686526204538,-0.21730865959573037
-1.5585013396432854,-0.2308195838101635
-1.6263622453458804,-0.24288223330531686
-1.6902932836035116,-0.25391876849581624
-1.7520761616827056,-0.26407517388589763
-1.8113765888433067,-0.27323070154651447
-1.8681256441671925,-0.2813516219291394
-1.922768020956412,-0.28818395554089327
-1.9755779805995268,-0.29301998439971416
-2.026202830130279,-0.2961753791907845
-2.0744313325019004,-0.2977263485780936
-2.119571436000944,-0.2999002481455568
-2.1617432574078115,-0.2999945678905523
-2.201478553346974,-0.30064808229603995
-2.2392541151943,-0.300566582683901
-2.275231718683446,-0.30082678581391364
-2.3091577601321887,-0.30023380619537926
-2.341089649739729,-0.2989175228027951
-2.371223604326844,-0.29648516897271837
-2.4001214675318763,-0.29275443491448294
-2.4272093188539445,-0.2906309190208682
-2.4523110026219443,-0.29032464101987404
-2.475450058723812,-0.2919961447504897
-2.4971692929584837,-0.2956902355470189
-2.517364177785497,-0.2996572622384596
-2.5363783179006094,-0.30653258002470934
-2.5536942075796234,-0.31449909103700374
-2.570614423834107,-0.3212548025563652
-2.5868571136351712,-0.32784658516083653
-2.6018390155016986,-0.333884278099227
-2.6173009533715637,-0.3363007752151219
-2.631877443944773,-0.34038560448991934
-2.6461378631288657,-0.3438868818010025
-2.66079433537757,-0.34268699819558557
-2.6756335075524187,-0.3383775598832679
-2.6898231677377784,-0.33273522594513943
-2.7023390287731623,-0.3263870655158206
-2.714487114954556,-0.3194446633242385
-2.726024696132267,-0.31423254440461046
-2.736371348847662,-0.30852116533273705
-2.744948904053831,-0.3064324463552737
-2.7521257508241828,-0.30908703874074317
-2.7589142270013314,-0.3158983477317846
-2.7650791323565453,-0.32296636860914885
-2.7714350205395646,-0.33054327003188144
-2.777707420239736,-0.33888025020471796
-2.783724597680075,-0.3487866991676026
-2.7898209909391403,-0.35781817423872503
-2.7958006630861685,-0.36486287698989667
-2.8019601526068687,-0.3736288527585977
-2.8086207910320327,-0.37511028185716694
-2.8151878651945306,-0.3751294899325476
-2.822002690250672,-0.37068778894953397
-2.8281999050858455,-0.3695675474912121
-2.834074699350304,-0.36611597758414216
-2.8401511090149927,-0.3619896117744274
-2.845880556029587,-0.35659781588350126
-2.8510050094047985,-0.35152777720974704
-2.8560931402519834,-0.3464165253245327
-2.8605735641729413,-0.34178842279162647
-2.864743080709348,-0.3360298591266866
-2.868980099739281,-0.32952363484205704
-2.873054075430318,-0.32594316298695575
-2.8771151080692072,-0.32284994224498187
-2.881036963852015,-0.3198613030157371
-2.8845272288876953,-0.315719470969001
-2.8878053733855475,-0.31226381691250854
-2.890840084243026,-0.3076490797233927
-2.8932652076654213,-0.3037997186943158
-2.89530737007602,-0.30059936399707643
-2.8971790322253854,-0.2978572707189898
-2.8982832999424146,-0.2978484092786706
-2.8990182132372815,-0.29504948347994686
-2.900112269578067,-0.29263383498039786
-2.9015704718407918,-0.29030793885100054
-2.9026213639933416,-0.29279356606990126
-2.9027450833733144,-0.29879034540109
-2.9022881629456196,-0.30791296470689833
-2.9021760852862672,-0.31977543891400056
-2.9025134588943318,-0.3321443719225796
-2.9036714534103116,-0.34135211483197775
-2.904673655797388,-0.3475137567061778
