Roll (degrees),Pitch (degrees)
0.0,0.0
-0.033526371699207254,-0.00809596732519436
-0.06522096872712146,-0.026001193425041327
-0.09475843099948944,-0.04851342164759742
-0.12309478988655015,-0.0769338662188058
-0.14967920947535784,-0.1095924884425922
-0.17431150260371706,-0.14396203481594042
-0.19750545693491936,-0.18201094157077663
-0.21979317252093009,-0.22132679576925074
-0.24050497852336,-0.26172333161621136
-0.2600225464637607,-0.30368528848161247
-0.2787987788690825,-0.34738594151472413
-0.29736103900507826,-0.3910195070083384
-0.3148014609279269,-0.4335166117104361
-0.3308484135756581,-0.4758465455382261
-0.3454291897350295,-0.518851798159508
-0.3592787080454975,-0.5605298697849326
-0.37177362715427603,-0.601164716322015
-0.38297368338199766,-0.6382625637140056
-0.39369032815778604,-0.6722950341687012
-0.4042873681378117,-0.7064622388835362
-0.41411778836582813,-0.7411975544901868
-0.4222641805466666,-0.7731688052137361
-0.429682074188133,-0.8015870751789874
-0.4367338792469692,-0.8268595576607327
-0.441495587797841,-0.8494318991219676
-0.44540258351070855,-0.8719043635223045
-0.4484691690726116,-0.8928170923561521
-0.45079470669881205,-0.9126593288295324
-0.45254261700715503,-0.9299247738197296
-0.45419170864854774,-0.9468049777916315
-0.4544616120881525,-0.9620466146125766
-0.456612821669217,-0.9789576260864731
-0.4621300754921067,-0.9992968983958758
-0.46786775036424066,-1.0187122009081957
-0.47327805926987865,-1.0374179788000883
-0.4768916448646021,-1.0538960431737103
-0.481147260842253,-1.0722926113676257
-0.4860508858776308,-1.0897765456398145
-0.4887464128690015,-1.102792191911386
-0.48633543191457485,-1.11083791391104
-0.48537419270267307,-1.1201138488140276
-0.484587554059348,-1.12862010590815
-0.48300808853715355,-1.1368416804424817
-0.4857222676197037,-1.1471874597056373
-0.4874063263619455,-1.1577158870374318
-0.49625659022859775,-1.1688666888096968
-0.47489139934090496,-1.1539982728071712
-0.43935537394542823,-1.1251872070678228
-0.40357027083509267,-1.0892646075451748
-0.3696622139063938,-1.049095371009182
-0.3524106861517527,-1.022307815980693
-0.34795591270195797,-1.0172008200729359
-0.3555664962571129,-1.0321863544301568
-0.3730040547868818,-1.0630095247542493
-0.426982467166417,-1.1505557023086035
-0.48770542928310046,-1.2191194528010678
-0.539573053250515,-1.261568703345471
-0.5756345026556032,-1.286633010262282
-0.5997353188952466,-1.3030681872188037
-0.6026447523997344,-1.31034905213747
-0.6188721815015505,-1.3128331068865644
-0.6439322465488112,-1.317597816230178
-0.6938856716968239,-1.3329927709528024
-0.7447071562572761,-1.3425896125178147
-0.764201146129145,-1.3465034046131572
-0.7896310794503847,-1.3532366957335056
-0.8096122968863567,-1.359134860336607
-0.8426808807989051,-1.3694678065613617
-0.8734241326303531,-1.3784691292657407
-0.8943673034601871,-1.3871797852662668
-0.9277878697897688,-1.3971187888978394
-0.9287229733945891,-1.402881346140542
-0.9142488421843331,-1.4055953869519948
-0.8961508644613512,-1.4068727490095394
-0.8564852691880048,-1.4052690887956267
-0.8138670155562107,-1.4024782058453462
-0.764866320996005,-1.3981787048924803
-0.7167417118919909,-1.392649224690217
-0.6765916556108784,-1.3866508776340218
-0.6403127175692889,-1.380531152197432
-0.6109124997713047,-1.3755723970084144
-0.5811429593557019,-1.3708341660628405
-0.5578163827164282,-1.3678374975426528
-0.5400870153568054,-1.3658243821397802
-0.5284949776450808,-1.3663540501597975
-0.5216983665949365,-1.3679143143583632
-0.5101463971322613,-1.3692062029326881
-0.4970196615556799,-1.3704733616366023
-0.4854076717244874,-1.3711879434961423
-0.4779128798314145,-1.3731156069483315
-0.46351020717175817,-1.3720636477712673
-0.44768381945991326,-1.3695461852818038
-0.43352331263551297,-1.3676150201887527
