Roll (degrees),Pitch (degrees)
0.0,0.0
0.1542710320722223,0.002284304697289493
0.29959225509961307,0.00555919075887433
0.43828553401734205,0.012378731660613977
0.5722017598934195,0.012942582718898333
0.7032140617975438,0.008076905549551566
0.8251450087337643,0.010377540768542942
0.9375085855898919,0.016092214676788213
1.0387782428306895,0.026607216841570185
1.1344401124241905,0.03942064615433709
1.227268790035979,0.04936380265769894
1.3174289549991305,0.05514868600140988
1.405936512087175,0.05657403349333929
1.4930727164205557,0.05426477938769866
1.5770266482965345,0.049232706020811735
1.656981958408091,0.04276031816837026
1.7294431444248985,0.037325822563784535
1.7958018013690327,0.036788419522784215
1.8602497431391276,0.04132408090400679
1.9234694582993987,0.04931301918330349
1.9840572721689322,0.05910955703654009
2.0400406798466557,0.06962126215336263
2.0910076347224185,0.07803262702366941
2.1386040782643665,0.08900232201618048
2.1817565119525515,0.09884684581661679
2.2232140159166422,0.10201210377363652
2.2650240333496408,0.10188665040925968
2.3043553100137064,0.10156430357457048
2.3373038921504765,0.10257074937328582
2.364218678128205,0.09959017103044973
2.3898939632507963,0.08919432753880632
2.415109719955523,0.07395825649488652
2.442721067997459,0.05750757787066413
2.476803115290149,0.05339153977707967
2.513541058584078,0.05773523943949085
2.549559762938066,0.06697718624360233
2.58400347471214,0.0784213866335925
2.6149177556677454,0.08682000584563168
2.6443644407721694,0.09425650710151308
2.672265316799796,0.09660365665192507
2.696904537406269,0.08724068927594407
2.718616433121872,0.08004097062124244
2.7374393180940504,0.07432007267312865
2.7546092976694365,0.06300931198215859
2.769184291077703,0.049456802833332196
2.78337224846978,0.03721449874971365
2.7970443998692724,0.022506433831483375
2.812296765351746,0.0049645861870664006
2.8255461576974974,-0.007261196835532564
2.8379998965547224,-0.01632700033885113
2.8505997618066092,-0.017825398702969363
2.8654449580519588,-0.012232752073931196
2.879524603736866,-0.007332386434933081
2.891210793985,-0.005563380131933685
2.9022289907905696,-0.004316568494590486
2.9128801975885086,-0.0021395665615039023
2.921975113743899,-0.0003279473862641466
2.9290735477800878,-0.0028525953840374263
2.9359303135633716,-0.0032396704214952437
2.939081334135265,-0.00646974901632174
2.9396752533607757,-0.005706950130637571
2.9374480385750994,-0.006317854159844392
2.9356832957527934,0.00021884039167940602
2.933714107787831,-0.0022187592712778485
2.9340328565759815,-0.012094655972477861
2.937041811067889,-0.02059222178735724
2.944565357964782,-0.024923412811025857
2.955157679684666,-0.021112193749923087
2.967797516272965,-0.009880795762020639
2.9794302654531415,0.003874001657062733
2.991805669486453,0.015555749578833301
3.0048584116708836,0.022574724066921494
3.015846619310502,0.02588087059506763
3.023765690501802,0.024254131917055142
3.029084043156264,0.021918199510011924
3.031064743179943,0.01738868065140281
3.0322935834628653,0.013404952355770845
3.0316806577405915,0.006956417292692995
3.030288963258797,0.0031580334803971303
3.0281089492633892,0.0007624142792392361
3.0279337084334705,0.0007263875306132057
3.030612088988935,0.005016823018824394
3.0312446813026823,0.006716381925082549
3.031061397652434,0.0019278275829688293
3.030595665397705,-0.006004937176140978
3.032483351630779,-0.007871056810978563
3.0343850623748305,-0.007143585128887951
3.0362334655987735,-0.007685472140949608
3.036693017446658,-0.013386755332168866
3.0341555890107132,-0.026258248351650883
3.0307585307941824,-0.04377953667271107
3.0286671764632644,-0.062064139763726746
3.0279051033212045,-0.06099114139401746
3.0224839870802707,-0.05282697827243852
3.014654020252749,-0.04268191088434383
