Roll (degrees),Pitch (degrees)
0.0,0.0
0.146471935182182,-0.011638722910763899
0.28542444007064316,-0.02942456677080147
0.41806817565014176,-0.04815141491093547
0.5440560553932163,-0.07302585880265826
0.664515483686406,-0.09581614580898892
0.7794105907623854,-0.11938085358585047
0.8886470717655951,-0.14324891233804407
0.9924344269065755,-0.16660147665438163
1.0915549090938768,-0.18916434647364647
1.1855263515719845,-0.209714232120703
1.2741526803130292,-0.22933680713358823
1.3582666895528444,-0.24845059463327715
1.4382942611548593,-0.2664979147621528
1.5141051942949608,-0.2836051255847581
1.5862596067261754,-0.2998319840147483
1.654683077983187,-0.31540131826999934
1.7198962435458884,-0.3298789252875304
1.7828005667860425,-0.3432114969739833
1.8456718070661298,-0.3552539322918233
1.9803146844165604,-0.3807877948006356
2.0841859214459584,-0.3880128328717355
2.166992836422688,-0.37938821305872683
2.2349905646330672,-0.3409760646081267
2.2820417109434556,-0.3361721010594953
2.3140304733109396,-0.3422634202384873
2.3390536244651483,-0.36554226198164663
2.361253112510745,-0.3915966084483148
2.381289333218174,-0.4164870041896309
2.402652340269968,-0.43329429348433446
2.4228535865600573,-0.4490174983708636
2.438456169711062,-0.46710913323518316
2.447166433819276,-0.4866790752843492
2.460954758465987,-0.49358891320267984
2.4760392285460533,-0.503414313711664
2.493760764907562,-0.5128697897801202
2.515094644261421,-0.5153404709427114
2.5524966320350977,-0.5063786394835293
2.734262090883021,-0.35194329070810765
2.9473098934941913,-0.19073538820458014
3.139348295786085,-0.05977236112854083
3.3293328885298537,-0.027151017951823647
3.5005438343463373,-0.0737159098340697
3.6526917625315476,-0.13543553455724797
3.759610628183986,-0.2041597141948968
3.8419205621218158,-0.284620990380781
3.913895280635029,-0.42088416684637886
3.9451182657867836,-0.514769332521029
3.9113947468177215,-0.5316924759598995
3.8785744819110635,-0.5557971643881664
3.806918825170262,-0.5558171993470818
3.7309844889291055,-0.5849122393092289
3.656064815878444,-0.6455808634276488
3.5570538443053734,-0.6526166022556528
3.466466877646983,-0.6661251333569769
3.358540549666847,-0.7289857399237297
3.2773020703320253,-0.8009872878870152
3.2318981960655457,-0.8104188528653753
3.2010608803963803,-0.8183052222397639
3.1795608983808985,-0.8115862632498485
3.1652383223797034,-0.8062257641323898
3.151155532649831,-0.8139861628750938
3.1405965268456044,-0.8106070119691058
3.1302913482439325,-0.8079491051572287
3.114105789775224,-0.8045559841848273
3.087520626920761,-0.8028243686816596
3.0591873494586475,-0.807951552240554
3.0406066883777974,-0.8014212919039846
3.0300231470804557,-0.7917178170720779
3.0229335636128476,-0.7921666723472378
3.0142320962482403,-0.791585898424706
3.0056218550526674,-0.7853096053548385
3.001744453531413,-0.7830638639336959
2.9999624158526768,-0.7845944341806064
2.998148783024057,-0.7863841026586307
2.9975097620273967,-0.782412006424006
3.0104007459850792,-0.743133446928032
3.031638839043779,-0.6868525434261763
3.0547701908948404,-0.6332519478437127
3.0794298505342064,-0.5967736648875044
3.0942112048970793,-0.576796113546993
3.0988816303106628,-0.5707387086555986
3.1286652291293486,-0.5803653537662239
3.145686058157521,-0.5854855489264211
3.1528778151036327,-0.5937875129208765
3.155518779525555,-0.5939527431288975
3.15826588583668,-0.5838473607883577
3.1568148830686655,-0.5818162201310407
3.1503064310204762,-0.5754331480589969
3.1360488532342528,-0.5842540295976648
3.1080161927467476,-0.6042057056608718
3.073083245612757,-0.6431718036343417
3.031524598162092,-0.6614804205400424
2.9765413544324915,-0.706017284939365
2.930907604719633,-0.7383269524758163
2.906523556402697,-0.7511416561695201
2.895494963033044,-0.7498480201557243
