Roll (degrees),Pitch (degrees)
0.0,0.0
0.1561303895482602,0.003923227981475538
0.3042755272681166,-0.004430880584694437
0.44409310234259514,-0.016181609661019447
0.5772395258401242,-0.0303808519035909
0.7045647712327959,-0.04217260954061425
0.825432417384823,-0.057395929863574044
0.939655833725017,-0.07060351231399459
1.0482173827772374,-0.08556440485511861
1.1513316891131569,-0.10105383018029039
1.2492957264367361,-0.11559927079362503
1.3426039616944,-0.13091448313601692
1.4310904194874101,-0.1456346898608784
1.5155821505930511,-0.16058204961806372
1.5957167755272403,-0.17466208005015627
1.671431551727657,-0.18797116042340312
1.7437300747666797,-0.20096071904705806
1.8127793978573066,-0.21348271500051624
1.8785011233272764,-0.2254168576909884
1.9403466301817103,-0.23696764219380853
1.998699932048891,-0.2474296000230804
2.0539704116273314,-0.2581607853925566
2.106704392085488,-0.2681704301405919
2.156609602897844,-0.2785702600799801
2.203212822686621,-0.2884273236203599
2.2473057714181928,-0.29748451789113267
2.288674981323062,-0.30619836684490076
2.3284607971921405,-0.3145322005240871
2.3662182264671827,-0.3229003123863646
2.4019342914550785,-0.33058646566104427
2.4355362600327592,-0.3378116166159318
2.4673237730311297,-0.3450539329496176
2.4980442276084234,-0.3518293395963061
2.527157751930851,-0.358664819582544
2.5550741846685434,-0.3648485790327439
2.5809768472473773,-0.37175692058303755
2.6052731566514065,-0.3768537163475606
2.6285654823406777,-0.3816929102863607
2.6508099867498136,-0.3880393008575816
2.672504126920794,-0.393671210377634
2.6933092641002907,-0.39898271202398383
2.713571347476264,-0.4029956032047491
2.73273344559116,-0.4063378222121717
2.75077973480005,-0.4093177626179859
2.7676283446577283,-0.4124431329807978
2.783682188379556,-0.4146798983640587
2.7986771564222805,-0.4182659296700293
2.812854241718677,-0.42123084379948866
2.825709493971609,-0.42501292388906736
2.8374367300890406,-0.4294890122268968
2.84806268472787,-0.43329065535938666
2.858245034294298,-0.4376737154958732
2.868317992550646,-0.4414269618331061
2.8784701978171463,-0.4452039087418399
2.8889377848139017,-0.44850192993028837
2.898884929173334,-0.44971672618509634
2.907759306577749,-0.4520772509530516
2.915660052968227,-0.45314855371669566
2.922914895453582,-0.4566693939842925
2.9297640443955117,-0.4591878060270702
2.9354244537812906,-0.4624017986209784
2.941084530441353,-0.4633035905132415
2.9469563191179593,-0.4658262421171657
2.952886731551957,-0.46723232991172553
2.9579937681398776,-0.46985734015849795
2.96275827581706,-0.4721676857054567
2.966893838732799,-0.47421736960483646
2.971796917612328,-0.47430808508192607
2.976126962662587,-0.4747089259425111
2.9792563317461456,-0.47754333224234013
2.981880814051136,-0.48067480438552784
2.983702919688721,-0.4825961928863595
2.9855245539787623,-0.4831304865159733
2.9873705347250805,-0.4835028745351284
2.989282322207649,-0.48543726512262825
2.9912939054783356,-0.48613362591099774
2.9931681086062643,-0.4880915481320764
2.9949593703209856,-0.4884703984768245
2.9969458968217877,-0.4898660529895835
2.9995161853456804,-0.48989890146628723
3.0013180281358705,-0.49206072793499583
3.0028809504608622,-0.49313729956503
3.0046540736686826,-0.4952359269373108
3.006819952201502,-0.4967603030397155
3.008598627671,-0.4979501147830462
3.0102179140844467,-0.4992014111137243
3.0114586099263687,-0.5004717796782746
3.0126894536363307,-0.5017896247469908
3.0138005116309157,-0.5033268770899916
3.014593926228744,-0.5044902642142635
3.015532284103305,-0.505111425270606
3.0167149995737788,-0.5056446828295063
3.0183778317230763,-0.5069509069936184
3.0196773296897144,-0.5087302862710269
