Roll (degrees),Pitch (degrees)
0.0,0.0
-0.135491048613818,-0.03584802800597048
-0.25631913062717315,-0.07974901364742082
-0.37305267782187396,-0.1122158222303439
-0.485887158416876,-0.1351505358670135
-0.5936505641228783,-0.141723796231398
-0.7028333293542544,-0.13579331429918357
-0.8085707372616873,-0.12768560313429245
-0.9081929723484804,-0.11380283158311884
-0.9986011978469448,-0.08622483907989173
-1.0879242241275509,-0.05927316686920435
-1.1721025119574422,-0.03375437170198929
-1.2521890627759587,-0.011962117537164328
-1.328004952816398,0.012858297154773785
-1.392191529557259,0.03893493487691656
-1.4551719410288797,0.0633810066724115
-1.5269239327091682,0.0893189053328021
-1.5973306278218111,0.11234045307273838
-1.660377465151385,0.1338410581349249
-1.7129835325566676,0.1556631872606784
-1.7566184305230879,0.1774885410667556
-1.7997628033768425,0.19560211706269925
-1.8368448543663467,0.22286928162268832
-1.8851159600203615,0.2409639966870741
-1.9341534843837698,0.2527689690194262
-1.9791143268944518,0.2622566681411984
-2.0186723286497474,0.27838179341459746
-2.056005009283655,0.2967268320171329
-2.0911540268574798,0.31196915198908254
-2.127915720757273,0.32008070014758605
-2.162960025428255,0.3239201158670887
-2.1923410406003856,0.32920677752688826
-2.2201000536296314,0.3359832600631167
-2.2490437267524634,0.34648708488253255
-2.2809801327523065,0.3563725650570584
-2.316686059916261,0.363905494945455
-2.3503238466303795,0.36052160061376487
-2.378663312172499,0.3616971864911325
-2.406855309146025,0.36203112167837587
-2.4310469622239497,0.3616776921686299
-2.4592509955548625,0.35008861672493213
-2.487083380143878,0.332411712144884
-2.5093523234959476,0.3199640988053376
-2.5265242371373087,0.3210898073911543
-2.540621436769519,0.3306885471491748
-2.555834056774468,0.33547329296657236
-2.575054947319509,0.3378048044110468
-2.5944458998064603,0.3392946804980906
-2.6150899431718293,0.33942864606001544
-2.6314961984068947,0.3410939663581441
-2.642358116667095,0.34258770900841096
-2.6558818696880673,0.33463806036907634
-2.668329230441459,0.3244068361755706
-2.6787352343019544,0.31409024786428685
-2.6878993738243677,0.3135642552943909
-2.697321385161041,0.3156523740953524
-2.705468470741376,0.3175376620967277
-2.7142018466993814,0.3157742126022395
-2.718962133899836,0.315847458172298
-2.7280934484156165,0.29419272699844357
-2.741308221169523,0.2730416724026309
-2.7515110817390553,0.25547310580082166
-2.758908997324415,0.24298769992513086
-2.765338648254178,0.2498215219696079
-2.767221993518975,0.2608202368180376
-2.768287081460285,0.26148700832028965
-2.7733262487791244,0.2584084106869797
-2.7804330272905893,0.2602749556570966
-2.788099162269544,0.24997584463629058
-2.793717237754282,0.24154435168800056
-2.8033864969492024,0.23435454158736968
-2.8099338598832144,0.23452883700509314
-2.818815600332125,0.23777579736417148
-2.8279140309478916,0.23987961254798923
-2.835962186923098,0.24663066372253953
-2.8419329890459495,0.24871314878797027
-2.844397716136327,0.24794024444968546
-2.8459969211558516,0.2508630661471118
-2.8423684475438633,0.2561333897850702
-2.8381668458775593,0.2590216845474167
-2.8401403242365215,0.25502271654582104
-2.842522810686394,0.2585835737183908
-2.843452919364497,0.26237654829275403
-2.844879333144203,0.258231074766614
-2.850570842386661,0.25485998977224206
-2.858236055511287,0.25189799662567913
-2.8490320126227493,0.2410824607889713
-2.8446157248927277,0.23512731811139345
-2.847019919371029,0.22748814270252712
-2.8523759530472885,0.21655220041235376
-2.8604207302060822,0.20928557122877917
-2.8654722371356325,0.20645943389500127
-2.865186329570875,0.20403080426965178
-2.862272565318909,0.21898504355614745
