Roll (degrees),Pitch (degrees)
0.0,0.0
-0.11677475241679701,-0.009427445117547456
-0.2282981738300887,0.03511033512577201
-0.3350643184907617,0.05859148119031178
-0.4370436933016822,0.05690626263874297
-0.5340739972628297,0.03686839643548641
-0.625533055949641,0.00728907148731317
-0.7121070394449618,-0.026697399534927606
-0.7947677901778245,-0.06082615389608822
-0.8718052782710118,-0.09314420256990233
-0.9444125750215414,-0.12712337175302957
-1.0121527256636556,-0.15676971113356913
-1.0767285980989247,-0.1832963028211908
-1.1400423546460177,-0.21182154669697614
-1.2003922819583073,-0.24091072512341855
-1.257813470938531,-0.2698473173236057
-1.3124120346210006,-0.29778012655119773
-1.3653187981545305,-0.32386695520824665
-1.415871453270432,-0.34814860182918494
-1.4650946931230173,-0.37070012203306685
-1.5122616760677763,-0.39157119934846296
-1.5574781479355506,-0.41156340600362523
-1.600450633897935,-0.43016550429666356
-1.6386226715407592,-0.4475872326145334
-1.6742756981804865,-0.46452858652918766
-1.7079831108038728,-0.4804090068180865
-1.740123440638855,-0.4952149342098432
-1.770068577673265,-0.508684524412349
-1.7969047379682281,-0.5223822536817858
-1.820181084181676,-0.5359944736551265
-1.843160087761329,-0.5493636849996488
-1.8653114265674136,-0.5624646104879805
-1.8890260509228574,-0.5742035310297424
-1.9100913439770053,-0.58607938076854
-1.9298229767014596,-0.5967854107084041
-1.951651781549827,-0.6056473920704205
-1.971985056914857,-0.6134640615951299
-1.9950117273323702,-0.6205985753069431
-2.0182733343841726,-0.6268099944577099
-2.041564375113922,-0.6319946673118758
-2.021759325948902,-0.6644649945409346
-2.008174651166537,-0.6878658481557836
-2.0067753358394538,-0.702117078486014
-2.013283551004076,-0.7109407139762699
-2.0280852346122566,-0.7154547995278565
-2.0499174692479274,-0.7171935085573162
-2.072569625294926,-0.7168165474927484
-2.092984978607767,-0.7154035712808413
-2.108695297295528,-0.7159032205760669
-2.1204093294053323,-0.7185061287431005
-2.13168594408609,-0.7216472253764712
-2.1391300725895657,-0.7260321124463721
-2.148127291907941,-0.7283016971589592
-2.161996612636394,-0.7281215325445175
-2.1764615318344998,-0.7271168767993083
-2.1910570002759706,-0.7271200517445816
-2.2050435916559,-0.7273657931005052
-2.217668086229048,-0.7265737249954413
-2.23058319497345,-0.7244233280781079
-2.243133165792105,-0.7221944837061146
-2.255264127382436,-0.7208607671948631
-2.265102757606733,-0.7209414314133089
-2.274402942450649,-0.7219487598450985
-2.2805661039677254,-0.7238913450810873
-2.2860781023828927,-0.726612071659722
-2.288542398451251,-0.7304689298659981
-2.2879187653352373,-0.736391945020455
-2.2857407214110177,-0.7434090089707641
-2.282574117762844,-0.7503488758040955
-2.280890245089497,-0.7552648325532312
-2.2795835675797274,-0.758597510198922
-2.2827533593004836,-0.759633713867524
-2.2887602083196006,-0.759603566558194
-2.294808335505303,-0.7600487082102532
-2.3029790535839973,-0.7591658005845361
-2.3116319097336753,-0.7568881248806953
-2.319685833430921,-0.7525489304211885
-2.3279132005750665,-0.7475983798236548
-2.335476223132055,-0.7435777122581052
-2.3423408998033994,-0.7414628963678452
-2.3501654849007902,-0.7391191896658919
-2.357878455649636,-0.736490821144477
-2.3626622723428023,-0.7343865605702471
-2.3675092805167184,-0.7312111273193244
-2.371892204156075,-0.7275396944298707
-2.37445063667331,-0.728445385307214
-2.376786791652695,-0.7308951938348969
-2.3787621974791593,-0.7336249648847811
-2.381450936593871,-0.7326154214936148
-2.385516229068857,-0.7280717032047856
-2.3861909346364234,-0.7258709087203019
-2.388339568777394,-0.7250942187196211
-2.3878202059280365,-0.7293235570669766
-2.384614183811381,-0.7353010427095594
