principal1,principal2,principal3
-0.12408709321215092,-0.0738224712128903,0.000310142492739562
-0.12884707877838283,-0.07138551523328016,0.0035281708646364646
-0.13365474394094384,-0.062225098882752385,0.011980546902554701
-0.12585646994011776,-0.057074966238201096,0.019427316456253858
-0.1189037556330462,-0.04928140692236012,0.0295439123197089
-0.12088294174419385,-0.03286009166089258,0.04595942353725307
-0.11459226064001214,-0.014109492110605845,0.05850181561154631
-0.09947286633428172,0.01664183045591049,0.06697315695955448
-0.07917293957580138,0.05706280395158447,0.06866406890774808
-0.03152961065519037,0.08562038478610834,0.06284236273190062
0.02155323821674536,0.09920603483926098,0.057873192896676695
0.08913194917432977,0.07994216093113764,0.053813764720410856
0.14718709860703835,0.035866919019462276,0.03323307657894334
0.15423753334876505,0.0011185545393934764,0.012947510852175702
0.1168118027464649,0.001411128278052214,0.002431864087331134
0.11199467208559817,-0.0068242967662106545,-0.019781659470128405
0.1364026042151078,-0.03599229476434248,-0.03926133643604722
0.12231227532604223,-0.03859454215849083,-0.061218219862890964
0.09084878187112919,-0.04364518922548112,-0.06411132660156293
0.07087503176112571,-0.06709567351807613,-0.050522363968948956
0.045097351422762715,-0.08559984659646408,-0.022030805759066734
0.014695857566295491,-0.08892363944886808,-0.006751960903514979
-0.025085971778781028,-0.07148784268101459,-0.0029221146669251136
-0.05752905593747393,-0.029878722718135853,-0.027699372231907736
-0.09164616762750084,0.03216232964387575,-0.07041469604836294
-0.05846534378566404,0.04640489635515811,-0.07764375177466579
-0.03838095343824758,0.049198584455158664,-0.062307237758681855
-0.07948895952170869,0.12148074128302937,-0.08769105422850912
-0.10810752646286143,0.21409583750251476,-0.11709376167749445
0.012152209648936348,0.2346403479814568,-0.051213020698395
0.20083433159736117,0.08426455445322464,0.053437266860438794
0.20120509153900382,-0.06939455435536543,0.10427216237364277
0.11768046068799695,-0.11143201895391701,0.0932364501087248
0.10528099908390276,-0.10673892987498922,0.023772302147817757
0.11610863824639182,-0.12708794389781683,-0.020812900856940243
0.09521476343759121,-0.12894841719332534,-0.042642437454436403
0.04143551081621284,-0.09766142628577752,-0.06929006993993449
-0.046047373170567736,-0.045023289153187915,-0.11202942578410217
-0.17124433589557292,0.030956554884834182,-0.09602059647097246
-0.16738315335015438,-0.03165413160109747,-0.025364282165664803
-0.13631842619072942,-0.0648287597231303,-0.00648819264531671
-0.149123425307189,-0.05119761860144361,-0.013209983162732431
-0.1837420067718252,-0.040281494045069824,0.007014929532272713
-0.17922466236121382,-0.016070084351153563,0.015801301859352357
-0.1308247258315929,-0.01743407285026132,0.03849261383318289
-0.11312190478037823,-0.02106803110598949,0.09051355922343352
-0.12052682544320707,-0.004098763948375944,0.11546981139935751
-0.08920220973630154,0.060568548626187074,0.12124905044250023
-0.02450822446181635,0.09851750504977426,0.08349305344488007
0.03404102444942258,0.12316694374694062,0.05695307065009496
0.12252251209589522,0.10413443547949683,0.048286936789160656
0.2056763418451578,0.04087553196227587,0.0011216551722861045
0.18062017290099627,0.0075332385028120145,-0.012532392559894048
0.04837530229106967,0.0448304138696136,-0.007133123219326186
0.038204626094354766,0.036982696741443624,0.0027263636076570773
0.06694005604659599,0.04329432495843829,-0.02433688567744763
0.05799314602026339,0.03959174876337866,-0.025638575698337097
0.058687949044950956,0.022312701920808056,-0.014718882321743485
0.07055507468536173,-0.0005353433763568623,-0.023198830404518457
0.035177688962008284,0.009994227171987342,-0.023984123723749577
0.00982118728353878,0.014753930675553781,-0.018499672390608287
0.05737971418550338,-0.03888542295210075,-0.03658789356671082
0.04991601500298429,-0.03548851842143119,-0.0507199032347114
