column_0,column_1,column_2,column_3,column_4,column_5
-3.074135291859151,3.0794297944846987,-9.210129053138054,-11.191944986530954,-7.288489894703271,1.9881631583135542
-2.891793850224563,3.1728869037604763,-9.125725365590448,-15.257561480496275,-6.3810808625968845,3.383185218779705
-3.3986314531035644,3.167484564977234,-8.746305302514212,-14.978793951138886,-2.932624289127734,5.433740206441188
-2.892013607654191,3.1155540346191333,-9.34524028462501,-17.379893787074977,-7.291965836433392,4.058532917477401
-2.309198310317383,2.982075203300055,-9.899366986247125,-25.08466731524429,3.179336095154352,0.24436842816188628
-1.719271921860386,2.9968411003445823,-10.232826027268715,-43.712612891119065,16.3907820379265,-7.901486940596753
-2.0022900917179127,3.035884337241634,-9.742513812316059,-61.12545294751095,13.770511764805441,-11.482298666362071
-2.887833304256116,3.02592206076785,-8.789693392743942,-72.9936104620422,-2.215338675974353,-6.595433746934807
-3.3622221011696336,3.055199125198869,-8.4260925901637,-81.73027160537224,-39.6881427224432,-1.7338990105812682
-3.6029940896757564,3.3166814184335203,-7.517398644816383,-94.73891605390436,-59.31572143605177,3.2357836471461026
-3.319812711331772,4.09927870391081,-5.446448325149645,-98.82206429177762,-62.46054222843148,2.894067645376153
-3.775130441896689,5.169968736242666,-2.938514876246628,-87.95960144609671,-44.0392214798556,0.2700321131746505
-4.058927211524271,5.904191105945025,-0.5184231589953453,-48.232637626784836,-19.554094683427504,2.606412977802698
-3.425031348953469,6.1219706140075045,0.1462199828753746,-10.728751482267528,-9.472133625798765,0.5365538059837182
-3.104540947813168,6.059203903135775,0.8729057046796688,36.234529970680846,15.290094404014807,1.487543031317008
-2.8510050267131226,5.398700794888915,0.9837668596591488,75.33185400820219,25.197229635221152,-0.21293436565549798
-1.943919120509451,4.250032334043552,-0.02529595211007199,107.56545445332111,73.9432736006022,-10.945130858612801
-2.3627194111898526,3.5956487902696086,0.35160538498243293,129.5332086060078,123.18651820251755,-9.780838757100119
-2.3945699378802874,3.4160389342433874,3.37163361803075,185.3981215719639,137.71676155788245,0.3117843400835647
-2.3911692441120413,1.7991594954754424,6.2455037935363595,295.98860422181684,120.2962478590481,11.98111755630218
-1.5574285148592222,-2.3303629065587996,7.034139300760382,405.8211957018142,109.56423570780947,19.23745698472687
0.7222999870163476,-8.423051671568095,4.997987152900547,526.3483066223693,129.94518222687282,4.753994124679654
3.0005330342482575,-15.470554662392221,-3.1298966666953136,574.2238114575327,129.26473165702788,25.670033012133697
5.329486665156316,-19.86660625641157,-11.480506764605243,552.9621803295983,174.02454503483372,18.61129478726794
8.854885894770607,-21.24391999643482,-22.41838332572273,421.635903007339,153.23918746528534,-1.5591140394493612
5.154440152462171,-20.517328684150456,-25.302772082209167,284.7948885570673,-9.302002855539731,-69.18587271365774
0.8822713889488348,-19.578136725779395,-22.011493403022712,157.9622169285852,-35.71616998465537,-51.094375381060594
1.996086633400858,-18.046313002468438,-23.445248486111296,62.176829189436866,-96.06829082509188,-46.567039959180455
3.4328892664982398,-17.102759838259693,-24.163565398849347,-43.27897514718604,-172.7644786642945,-54.86012012549182
2.9914516843986547,-16.435625240944788,-21.3530895136578,-169.46484810554495,-153.53602655688417,-50.17326786694806
1.8214423057825775,-15.188720556180696,-18.066926552848393,-246.54862058061008,-123.62464938570834,-34.84832346088156
0.5615507272612216,-13.21413423302634,-13.545577366025931,-287.4341432657353,-89.07646343076901,-9.320940249480072
0.4384186377718624,-10.651139085019958,-10.508118841982256,-296.8228304602409,-75.81057944042972,20.292294764922463
-0.16813829547424008,-7.996595242047574,-8.709551264086809,-282.42820528864763,-118.4512020393083,37.33971818977147
-0.8271194798951091,-5.929469388085201,-7.925667107036219,-254.33325790152006,-125.83441813439187,53.43324864159874
-0.44682284634358355,-4.531390971434562,-7.790683412262218,-239.3987016495649,-120.6814889160155,56.220766633712444
0.6776233093398046,-2.798690204553055,-6.978145340165176,-233.76617740984128,-46.93931270123509,45.434133559449
1.2701861516275754,-0.8772645383263863,-4.826218009071793,-217.0040912236937,-9.137723942665138,14.126088836509457
-0.17034737121731378,0.5556337377494887,-3.805768447980265,-162.98343513402884,-49.75523635715437,-15.488532855618882
-2.246236312680954,0.6483666697388192,-3.322221878445485,-120.92838861489051,-93.92661156578748,-29.075126730498265
-4.90504678979323,0.14159526249438592,-3.4171046407916066,-89.90014286818892,-114.10148585004667,-23.04105974276655
-9.156868628128292,-0.3258922460574963,-2.9504747117714656,-70.69234559845013,-76.70688548520387,22.914555142069
-12.648912881525915,-0.4336880251295436,-1.9056757710621595,-38.38916577391489,-70.65359110322537,90.04837509224939
-12.653694132266581,-0.3697109000424567,-2.1171005305563058,6.6158674821714945,-117.31761563414881,157.90117113616972
-9.636580672017821,0.1475629834251305,-2.48619498722666,38.89534390670228,-120.74368291816938,197.7528916564982
