principal1,principal2,principal3
0.010157201034533788,0.01343209385620196,-0.023232750118430914
0.006018867068174049,0.020785860469673574,-0.02839441391407215
0.013568750215123396,0.0166772608752283,-0.03290334273120515
0.026596850438083804,0.009721311583984645,-0.03324166900163059
0.029797618982975175,0.013531625589139703,-0.031365064249175935
0.03047850444618713,0.019331463722822382,-0.029652564985891763
0.0315088500321903,0.02302300265995943,-0.03078702055138873
0.03220018943365282,0.02298985267471393,-0.031186013733794534
0.03606269465756423,0.0185324636349762,-0.0305292375038031
0.046906476268306754,0.013989737764615125,-0.02829216856409498
0.05412178950530028,0.014133596937756428,-0.024728572713365073
0.04979299007725252,0.017729679302746628,-0.02255595782590804
0.048571350894668214,0.009830344488034564,-0.019672393562992253
0.06540659638926963,-0.0059119019871006154,-0.012271271011879654
0.0910948684331646,-0.023392925417982276,-0.005850244305354837
0.10135597420998853,-0.02971485352751369,0.0029255524242590937
0.10476034710342562,-0.028007489331502575,0.013227407492573008
0.11529176460106114,-0.02882038932073718,0.025089884158213165
0.11016535901074102,-0.016976239563987396,0.028139097693328296
0.0903590665400737,-0.00025188822010995725,0.026169102492972607
0.06834727333448559,0.0177671836537399,0.028423378761884086
0.05502991459294347,0.014500153399458262,0.030264651494324453
0.04476662865934519,0.015535349038221112,0.03763035314511586
0.019240168304883502,0.03159801744906949,0.04049052018681888
-0.011273464350155117,0.04619008668737358,0.03821436281067269
-0.049699099963602035,0.06709396002395855,0.029235430874197107
-0.07300655658759014,0.07301226012367673,0.019385586024697764
-0.08720611808666968,0.07385298109656378,0.00473603361823073
-0.08458801136370436,0.06082368540058922,-0.008762811652221723
-0.07965707368062437,0.050265045355025545,-0.015095773907090191
-0.08481502872439474,0.057360640710763126,-0.02182169302161612
-0.09615335022471778,0.07887989861600807,-0.03337879317665853
-0.09446538787184541,0.08152876479708808,-0.049333450346011554
-0.08132642312050596,0.06344137080846349,-0.059064300534865555
-0.06951906643986623,0.05988429637212563,-0.06592234732942423
-0.05268905732237282,0.0591406264273261,-0.07231718026709003
-0.03543084478743867,0.05951919567381819,-0.08181347441262043
-0.010737133767657081,0.05523457944913209,-0.08802519826297066
0.04902530746049657,0.01224912969002407,-0.09074402852226472
0.09425300981612948,-0.024548219530621376,-0.07730536040721317
0.1017494854114938,-0.023085734358942445,-0.07175997102555
0.09706089113825328,-0.01464788010968559,-0.08322167096192813
0.09997024575739563,0.004529579267744197,-0.07061696884403806
0.11061296489136316,0.014720684728059394,-0.06763004345411537
0.1509801683446699,-0.011575143601972898,-0.05606333372101943
0.17901019552254194,-0.03805165738673715,-0.04240616302654337
0.17408644647555252,-0.04468119923860769,-0.026386177459006812
0.1580712423735164,-0.03426833325055028,-0.012821503535711388
0.16726847426756855,-0.035308493493293014,0.0031761317510174544
0.21766934562317175,-0.07666219168575615,0.04067571132471677
0.24610640449162996,-0.06625626416006476,0.06782499008017347
0.23127780855076488,-0.001636785911876162,0.08483117637347241
0.19709879375484746,0.08328866521733069,0.09448886706128229
0.11858023425922605,0.15237844283801313,0.0920024877526442
0.045852001806186794,0.14869087535215048,0.08037636188212714
-0.019095524019266213,0.1346066829124771,0.0552644478848427
-0.044336999484333985,0.09589009021853577,0.04551525154791987
-0.039804015816113245,0.04625704497593451,0.04460102996096118
-0.04675976931685995,0.02683574760965749,0.03630708903298404
-0.06365556121054022,0.026398259323030734,0.02951632056120127
-0.07306965202878363,0.01994686808266974,0.02559232159894177
-0.07491751177012819,0.004899302426877149,0.024427764533224424
-0.07881292358873111,-0.00312133679573329,0.02275724704141103
-0.08650245876952287,-0.0005767153088957221,0.018624115239733036
-0.08632870849244809,-0.0038719463415195776,0.015534636199758188
-0.08779969756229827,-0.010655177644576085,0.011969952656998298
-0.08995253617549143,-0.014586352501813981,0.0075056215794830124
-0.08385955900982105,-0.0249186166146728,0.0008421613715493153
-0.07127388704372252,-0.042491480871993004,-0.002766997980960083
-0.06751500074535902,-0.04997300501883367,-0.00306630428086233
-0.0729285613734225,-0.04256503873285895,-0.0004649609325489974
-0.0732948785126665,-0.03997314317411982,0.0028503136808334293
-0.06877424964165331,-0.045623363658590634,0.006978510391617165
-0.06894713330447007,-0.04708923513273056,0.009155177472026734
-0.06669179671184515,-0.05167483519530987,0.01125608856359092
-0.06823331456507477,-0.047529631945316085,0.01323715201244801
-0.06792597624612615,-0.04816897909761721,0.013949353136450932
-0.062355489435966235,-0.05551611182450641,0.01599655981318025
-0.0598131487893383,-0.05898578734508553,0.017989916496226773
-0.06864244084766286,-0.04517446553935692,0.018654534706840514
-0.06944111882871944,-0.046635196333771,0.01668885590574387
-0.06511869107110825,-0.05380356294499345,0.016045334623819622
-0.06504482073288913,-0.05395484095103559,0.017863935526707262
-0.07248976492046971,-0.043888051053863265,0.017213627333330463
-0.07836311014116427,-0.03970625374139194,0.01668667038246002
-0.07779361840787255,-0.04451969059210532,0.015212609562568806
-0.07094625168916512,-0.052353530290893506,0.01427946983552744
-0.06765761240551355,-0.053454000873130986,0.015030261672119646
-0.07124407687574154,-0.049193736978611464,0.01607882081391812
-0.07429002816684341,-0.04742627331927038,0.01522615973915883
-0.06872374949310761,-0.0545266470658602,0.013084351824985572
-0.06063126531975783,-0.06096164866005393,0.01366825725971925
-0.061827202324669844,-0.060978479939733245,0.016404878312140426
-0.0702001938264836,-0.049269514062880035,0.01735680911733708
-0.0727539416619959,-0.0488515299350927,0.014794814111198436
-0.07189025755991674,-0.05421199170149552,0.01398368292964081
