principal1,principal2,principal3
-0.04719569477634349,-0.03833187422785762,0.02376264284811198
-0.04498684639230955,-0.04077456644792217,0.024049668762550984
-0.04571548846269675,-0.039477968127492276,0.022293484096737856
-0.05053272452754086,-0.035303942395637666,0.019162503478341558
-0.05842947075149333,-0.029810081198556312,0.013827180837952684
-0.057537467715818996,-0.033096393605969644,0.009251639860587208
-0.03140242317839138,-0.04866893874527651,0.012510973371426308
-0.014640074229666282,-0.05382850379026019,0.018545406685605052
-0.024367033391166585,-0.039565628533695024,0.01685944538648291
-0.041972127526561855,-0.026084620317207676,0.01188854592625409
-0.05372691836935887,-0.020123547130320232,0.006817808569802317
-0.04484574148418748,-0.030364885496561238,0.006030229627446487
-0.02810905915339633,-0.03732302036549479,0.006953450313811795
-0.02672423271094535,-0.033349736003144004,0.004250580994387075
-0.03990374589227659,-0.02251634292857866,-0.00507660656261818
-0.04584355650900787,-0.01798153454253632,-0.01296694079691508
-0.04213925353795828,-0.018334072204853186,-0.022475905895983365
-0.03402763423916175,-0.019687700172569014,-0.03177484295933621
-0.03091682989400212,-0.01247118868082091,-0.041053817418890935
-0.027482380535883876,0.000845580518978014,-0.05392479783602429
-0.02212696233046982,0.009257793401394038,-0.06364824165785309
-0.002652594553055579,0.007572954956992318,-0.07518208557643853
0.019732748698389167,0.013100831928202848,-0.08639549811168284
0.04613223802525036,0.005249784199042548,-0.0870174049001625
0.10417714198990512,-0.029722806184791478,-0.06531391248328901
0.14240201671510597,-0.04362152834955591,-0.04699079382915377
0.16908365809348505,-0.05098339269796229,-0.017610319561860974
0.19173435034891867,-0.050382256023648424,0.01094936610139498
0.20243542172206372,-0.031825093385063195,0.03031072289561351
0.2242215556292407,-0.017484479217026918,0.049072618018063764
0.24569118096204548,0.011616331046734879,0.06549006000128953
0.22421349269226015,0.07792349691989789,0.06638739260854105
0.14892792064526192,0.15799270294835105,0.04535832669589487
0.042445751186876456,0.20043728129915037,0.01807372958345464
-0.04739004394669203,0.18135872435266154,0.013282396668672236
-0.13702864944596577,0.13919753971568163,0.01156382198359685
-0.17677188827744075,0.09629917790248395,0.007715370122619825
-0.178884870616935,0.058853225992289454,-0.005735612613761687
-0.16930376428163968,0.038962205493685995,-0.027315969993197815
-0.14709267103519505,0.019128772494714827,-0.04838125608197663
-0.11932051338893561,0.012780006326211032,-0.06874697820446816
-0.08880378282034283,0.03439923306952085,-0.09955315778834281
-0.05024680685214676,0.045389558000079,-0.12529404783187983
-0.00421320035748843,0.04501370644462043,-0.14105637917644015
0.042857905693080796,0.03124593161515225,-0.14225960064082613
0.0878822563230817,0.011692056268423663,-0.13420414833482514
0.13919511889199915,-0.014843603672343804,-0.11014850793676866
0.19405897587530366,-0.04786744837415632,-0.07672979858403808
0.2283807510288121,-0.07008266221954165,-0.03990669862455414
0.247380666623604,-0.059604879316073216,-0.0007312748458985635
0.23529371422009274,-0.01846483014413251,0.022702553700003233
0.2244868439433558,0.015154769618088615,0.038263336469260355
0.20607720071520055,0.06592315452487187,0.04593495139960998
0.1391148106114703,0.14208275612872537,0.03297730399710265
0.07034792671431546,0.1673158441698496,0.026259099049805962
0.009609187510616079,0.1617795432272981,0.022617661942300527
-0.03433335852057394,0.13210932626454105,0.025496571981803662
-0.05463913777355394,0.0949217609056673,0.022696574969236532
-0.047808941917286914,0.048544652670638434,0.030759666469798226
-0.0394545801361605,0.02169893804624244,0.03657533077700694
-0.048017202108997896,0.012774272601123272,0.03706704142561345
-0.06436581775817853,0.008911532000791795,0.03271462373538117
-0.05555732849140614,-0.013249164773063708,0.033419885946684116
-0.04245471578020037,-0.026219729737302834,0.034942677798159405
-0.040463330474766676,-0.03142818587114098,0.0373007367505539
-0.06077583215585175,-0.01712548041254843,0.03076111711012265
-0.07496585963686549,-0.014151711581364138,0.023919541006069533
-0.06997364275008568,-0.026204328512762075,0.023268915052497324
-0.05720253909475674,-0.03484683301177476,0.02327515900869216
-0.04523969964078913,-0.03972476155446016,0.025494154141798675
-0.049262157106884086,-0.03631010680352786,0.024452534019482282
-0.05954430445420605,-0.0302731079833098,0.020628302460046176
-0.06491046548033855,-0.028046537205271154,0.01617675241691836
-0.059685186782078486,-0.03519786527275336,0.014607175254361369
-0.04217257725395592,-0.04173205669489988,0.014482169394252108
-0.025684230511987854,-0.04879564340534277,0.021174863141117377
-0.024551476902962964,-0.043740508716944106,0.023994353761895966
-0.034271610010149084,-0.03498015004589165,0.023085357709263937
-0.04146768489874643,-0.029734367428150013,0.02019432233758759
-0.041251794322458936,-0.030236358436190727,0.017576488210088198
-0.029153634056566475,-0.0395158399226841,0.021299250278236245
-0.024298988870020757,-0.039870814310175307,0.023546868669436876
-0.03174586503177584,-0.03363107436222275,0.02301024843490944
-0.03838955298582169,-0.030775521517953888,0.021812440087506733
-0.04319315773695911,-0.028528586369670737,0.019160426058909604
-0.03973679538303902,-0.03232129428718633,0.01952403588720985
-0.028558428705941833,-0.03943003610348055,0.023181689684636256
-0.02505072587049627,-0.03880093417507535,0.025191784462193466
-0.02893760910934176,-0.036390102931638586,0.026336749328044914
-0.03744673233992988,-0.028971334335619065,0.0230460782657985
-0.038530226558591084,-0.030021687010446302,0.021888676681778
-0.037534897089561994,-0.03151909727208099,0.021358602316342276
-0.03532871488969563,-0.03323810298383251,0.021475829251660288
-0.0355895810842962,-0.03254459752429997,0.021435331965361976
