column_0,column_1,column_2,column_3,column_4,column_5
0.4803,2.8109,-9.4994,19.5463,-0.0803,4.5519
0.3157,2.7544,-9.605550000000001,21.027749999999997,-2.31035,-0.28485000000000005
-0.1056,2.482,-9.844,16.8366,-5.6889,-0.1848
-0.27355,2.42665,-9.4804,13.121099999999998,-6.83915,4.69045
-0.6233,2.5729,-8.0197,18.9576,-2.2138,13.9825
-0.77085,2.57385,-7.6493,51.3364,-0.9750500000000002,25.3142
-3.0513,2.1465,-6.8536,77.3812,21.0627,50.5455
-5.883850000000001,1.6287,-6.2326999999999995,117.46459999999999,15.85635,124.5085
-2.5974,-0.4234,-4.6378,166.0248,1.4572,183.8611
-2.53155,-1.98745,-3.877,236.4529,22.13125,188.67885
-3.6443,-4.5918,-2.9911,297.912,18.6382,206.0348
2.018,-8.314,-4.7611,336.2586,18.34285,176.8486
6.0695,-11.2527,-11.4889,324.1474,-20.3303,98.361
4.830550000000001,-12.848600000000001,-18.2057,173.9827,-15.18645,10.7758
2.8421,-12.6119,-18.0579,12.3004,-11.0112,-38.1363
-0.18394999999999995,-11.699449999999999,-14.482099999999999,-104.81205,-9.46545,-40.91105
-2.4427,-11.0297,-13.938,-192.5954,-9.472,-11.8277
-4.6373999999999995,-11.858450000000001,-14.8597,-323.46425,11.906850000000002,41.49635
-6.9855,-12.5312,-9.0836,-424.3273,98.2114,138.803
0.22325000000000017,-9.913499999999999,-5.0003,-414.7849,77.0643,163.9121
4.5156,-5.4201,-3.2027,-376.8035,41.814,109.6115
3.7691500000000002,-0.11139999999999994,-1.2872,-300.6216,-23.0899,67.86825
3.3146,4.1449,0.8005,-184.7849,-10.1904,48.0138
3.3449,6.69285,0.26505,-68.77915,24.689,27.428250000000002
4.0796,6.6119,-3.1901,13.8428,31.5761,-1.8923
4.93885,5.70445,-4.2391,48.01835,27.6403,-30.89095
6.4064,5.4441,-1.5093,120.3516,63.902,-54.1499
6.98055,4.14055,-2.06715,220.99079999999998,69.1942,-118.4678
5.9021,0.5177,-1.5139,298.6542,38.0195,-176.3842
3.9602,-3.63565,-1.6636,379.44855,22.2229,-197.40064999999998
3.9416,-7.5316,-2.1113,436.5982,-37.5222,-213.7147
4.23895,-11.1277,-4.13165,443.74955,-105.44800000000001,-262.75255
0.6475,-13.538,-5.4596,417.6341,-121.7925,-268.3894
-0.5048,-14.2716,-7.8445,396.54175,-89.8968,-198.52280000000002
-0.6444,-14.8504,-13.236,323.9718,-87.8151,-142.8848
-0.38359999999999994,-13.4292,-10.96415,191.7627,-103.66565,-83.91575
1.1189,-11.938,-3.3755,131.6355,-91.9392,-60.4726
0.24380000000000002,-12.001249999999999,-2.5772,128.7086,-54.16945,-50.84065
-0.1136,-12.032,-4.933,90.6188,-46.5506,-29.115
0.41585,-11.0088,-2.0742,56.4414,-38.6027,-10.5736
1.0734,-10.3773,-1.9715,46.0924,-26.4158,-1.7383
1.6032000000000002,-10.4488,-2.36755,21.10885,-15.5731,-1.53565
1.7871,-10.131,-0.9067,4.7522,-9.7636,0.7153
2.34905,-9.532150000000001,-1.1309,9.557400000000001,-8.2234,1.6879
2.3975,-9.8057,-2.6523,0.4859,-18.9009,-3.7498
2.14515,-9.565100000000001,-1.512,-3.9868500000000004,-14.26,-0.13329999999999997
2.4047,-9.4492,-1.7959,4.1402,-3.1285,-0.13
2.16645,-9.519449999999999,-2.5702,-6.280849999999999,-8.08855,1.0376
2.379,-9.3422,-1.6648,-11.0734,-8.373,1.3754
2.48535,-9.048,-1.9928,-7.6274,-11.00525,-1.3907999999999998
2.1404,-8.9942,-2.063,-9.8573,-17.653,-4.5003
2.1279500000000002,-9.02575,-2.11265,-4.594049999999999,-7.1553,-2.4787500000000002
2.2194,-9.1131,-3.0827,-3.248,-2.8845,1.7214
2.5927,-9.15725,-2.167,-9.1734,-5.5648,0.4743
2.6132,-8.9991,-1.5443,2.0302,-1.6633,-1.3823
2.1796499999999996,-9.4041,-2.63015,1.9844499999999998,1.0659,1.5164499999999999
2.2444,-9.6017,-2.8698,-8.2103,-3.0086,4.2624
2.64135,-9.28675,-1.9941,-5.02775,-2.97095,1.9305999999999999
2.2419,-9.2941,-2.7599,-2.9134,1.4439,0.2354
1.9867499999999998,-9.17385,-2.5976999999999997,-9.81795,-4.47165,3.2582
2.28,-8.7745,-1.583,-2.7083,1.7351,3.23
2.1971,-8.8918,-2.0417,0.4782,-4.511,1.503
