principal1,principal2,principal3
-0.08420452203882527,0.029371898113318914,-0.04023910727987293
-0.0716646379602412,0.028922800442349194,-0.039342236050297505
-0.06314793151777726,0.030102006615111972,-0.041722571157724306
-0.07041773507047897,0.022539463192355655,-0.0411595621069743
-0.0853413661095161,0.016921675794696313,-0.0390460841364282
-0.08586474919124859,0.012399511556382681,-0.03552678160430948
-0.0709563475289622,0.01839706832531048,-0.03689323657088318
-0.06956962101277572,0.01389362369082748,-0.03688314567217553
-0.07065918931576431,0.021623902036427375,-0.0422474320751858
-0.0699772772641835,0.012306840229191847,-0.04461350963396961
-0.04121539517330778,-0.00796790146584843,-0.036675003879075956
-0.008171829874517363,-0.033170487950011644,-0.030722104435091862
-0.04096164716620432,-0.06325280393695352,-0.03687884366661969
-0.08931830559103411,-0.10788487307670346,-0.037570205882575
-0.08188870872322307,-0.12774171085234404,-0.02946166222668814
-0.13129284237358074,-0.05023531218943008,-0.03787674041941311
-0.25268178290474286,0.052144864549623644,-0.03761695444292558
-0.37165977988416526,0.2167425788438535,-0.08563296350326648
-0.41728854948873734,0.3697319971168075,-0.1151245485315943
-0.40106879554644376,0.4441900383226914,-0.12699783884709825
-0.3735083700389873,0.5250299426149606,-0.11544790230268265
-0.32708696329263326,0.5680415800854207,-0.09673818947815047
-0.2284924180477364,0.49796858676526384,-0.06584838440511728
-0.12993929893299502,0.3215041319724974,-0.029886724415882825
-0.05671030755400099,0.11084245735908471,-0.010987800536811539
-0.10834593166308519,0.053327715041005204,-0.033440966350944526
-0.06669372694204762,0.024509401840803,-0.03217614634230673
-0.00963569604079582,-0.07538948396130211,-0.009827148482230375
0.007925864415780625,-0.13877670189380287,-0.003856227334809553
-0.0060971980871358305,-0.1490405101507625,-0.005864339902004421
-0.033794109377681965,-0.14070674267557454,-0.01844558398313832
-0.08540416177874188,-0.11676949323680151,-0.03852249478810006
-0.07302448671330676,-0.16545756172586384,-0.02063276798482143
-0.053941290934832915,-0.268389014802711,0.024425225063246986
-0.012328774113953372,-0.21573589501002824,0.008542536062110986
-0.02898800006773505,-0.16892588032097058,0.0038736331272479223
-0.0598718458191373,-0.17204556999483228,0.024086156200822745
-0.06522151438945768,-0.19061914332149307,0.04133206257719713
-0.06607321388633097,-0.20685154485147159,0.059915178296822615
-0.058030455699656036,-0.17476614343583302,0.06674910898093814
-0.0327292344650154,-0.13695284737474653,0.06455421050115823
-0.033070593828491694,-0.14202995821395328,0.07368835155871062
-0.043286455900948866,-0.15803164093352637,0.10231445511325
-0.0370853859187038,-0.16391802014463672,0.1237008239764894
-0.01646990311711339,-0.15420088610221974,0.1334712799673494
-0.03579273601898426,-0.13273324472851264,0.14020660034510868
-0.017982822986680524,-0.09692763598415105,0.12574721326633048
0.10904145667686212,-0.06649756043380904,0.11537838687715701
0.15298343670652145,-0.07667362490182891,0.11272332090322025
0.052616361840809894,-0.011756229629988102,0.09876690436429914
-0.02216742959852567,0.052787434445333827,0.1065318194295107
0.16292802928953967,-0.01937789031399342,0.17872920226060574
0.3323522350698151,0.013183535140843666,0.19944710978672725
0.2697612741942839,0.18556115697889716,0.11003770225186116
0.24926344536422254,0.2458542659348393,0.0783064710572702
0.399246310757817,0.22389154572833272,0.09330580136537622
0.5122121643831584,0.28667949334083714,0.051777756361234994
0.5507685190553028,0.27844464875017355,0.020244007660079576
0.5650065074724858,0.23162949729510338,-0.024206985732945625
0.5933331145073445,0.17828924777632793,-0.06235659714527824
0.6222258463330558,0.11712538575905224,-0.09963892854368107
0.5730523908907055,0.09823889754803163,-0.1447658519359916
0.5648022101603138,0.03581976361685768,-0.14961833277677428
0.4877505768879369,-0.05539343602362362,-0.16083089050768273
0.42405578374115205,-0.1078333247909819,-0.16640821747215107
0.33806749127080044,-0.11499315543047611,-0.17294527426734072
0.27817589552670285,-0.09844355799839395,-0.1846776835107048
0.2372385667869936,-0.06726563860642727,-0.19645109561861662
0.18013767953351456,-0.1030894314255807,-0.18250674818304044
0.11981041716303409,-0.14092785925093848,-0.1774215646694935
0.06761259881093111,-0.17425550341992074,-0.1684810337456703
0.021114849733744487,-0.15759140609639707,-0.1761821755446724
-0.06210149247257209,-0.15873026693538855,-0.21247115068673414
-0.14409508719322858,-0.15806205355207936,-0.20623743720365553
-0.20842223047324243,-0.1476358337384583,-0.1832538679362147
-0.2794842022392988,-0.16855299529040965,-0.12302560972085565
-0.354772031014205,-0.16872149730769206,-0.09222611879761906
-0.5096231609885123,-0.1257556751590283,-0.10376646497674967
-0.6270139841980796,-0.0772459626117745,-0.07685981034823186
-0.6062412084427095,-0.0002798000514525894,-0.03230514177094363
-0.5590486049616695,0.0025161539390910845,0.03638355357546813
-0.5556558462592492,0.02749003236093315,0.0758668662495551
-0.6189749036149611,0.02803951366748363,0.11884612872100864
-0.6507241439813918,0.026900354122374057,0.15343780468265536
-0.5792934816605408,0.03395455215246015,0.18446510511242506
-0.38138348554964446,0.072169443419262,0.2290227657239101
-0.2476263656395812,0.0762853803879096,0.24945037764051056
-0.0931515625508616,0.02794871463850359,0.2462118144671399
0.05167923815504076,0.07284721552175755,0.22270233735062434
0.23713768514355435,0.028174076242429832,0.22332147708780564
0.4366184753640738,-0.013828034993636761,0.21086751799706968
0.513569722154065,-0.03172496064537197,0.1778916855099354
0.5601001577924593,-0.0458569179942003,0.13667061295327032
0.5973678324915278,-0.005930310620364069,0.09025684022495552
0.48325983774304837,0.05587732220635992,0.03134382331683912
0.3855191547735982,0.06472422007551767,0.005948161556906256
