variable 1,variable 2,variable 3
-0.031895066747742555,0.05624288471966413,0.04738147941109883
-0.01944570384262879,0.028282133752106257,0.04692927538437502
0.0028979993461844536,0.03917250404538383,0.031183866380881116
0.03117691089964467,0.0307128564109237,0.00964610893842537
0.022875075401931014,0.03391260052245291,0.014932883289845982
0.03007860668978181,0.015510049672640271,0.013754721293600022
0.045692922368204145,0.0021345565504230254,-0.004156515645508306
0.05091201948934548,0.0116012287259583,-0.0050444373096661796
0.02745369313183259,0.01944000830810693,0.006776964191808034
0.009184131727728126,0.020064174688440153,0.01312418331898515
0.003083012602506654,0.01852124719711581,0.01665109054914793
0.016640963389293106,0.01333252237532021,0.015366559128941264
0.013938502059418278,0.018758999149891008,0.019764867166552246
-0.003934987893517459,0.02164743274159585,0.028465220244973638
-0.014106439021257704,0.018158965986668225,0.027966947964091153
-0.0012105299545676234,0.011934508592976137,0.02000327052996624
-0.0021244343035746274,0.013924379779370628,0.01998204122457644
-0.01612780557680311,0.014709107293279917,0.019285907859604694
-0.029558960896967586,0.013725427019868721,0.012101211971732941
-0.007480739613881768,-0.05489798356641357,0.023064532960828703
-0.003108739045925061,-0.0697794999316836,0.03144444693025551
-0.027752789375579786,-0.03875076568642191,0.027631198348194965
-0.03207931295313832,-0.023057997656356497,0.01561872913865263
-0.03135474946785075,-0.03539737235033414,0.011028354605255072
-0.009100127607868012,-0.06764007917003231,0.004157402270438005
-0.001376128738503667,-0.07347643917275695,-0.00453789075266032
-0.01379272788781499,-0.07178052968705381,-0.003885608177297053
-0.0062055601124915375,-0.08749102608835362,-0.003457459457406124
0.04086525744474185,-0.08355318368378224,-0.022522469188627693
0.061489871842086055,-0.07845953993950223,-0.020005023683189085
0.07335145062425137,-0.09328919456481999,-0.02120355373824336
0.07628782758236909,-0.09816227550298756,-0.02297637261295027
0.07166955702179488,-0.07068473333066984,-0.029772773906913387
0.06991705552078552,-0.034988672086438286,-0.036112519648478496
0.0877429123522404,-0.03158163554052066,-0.038249688851199566
0.09577297209508402,-0.02580865640060779,-0.038203934416828615
0.0824799586504529,0.006951569864679067,-0.04251669476570581
