ax,ay,az,gx,gy,gz
0.8156,-2.8238,-6.8618,41.3075,-13.3027,63.2576
0.6031,-3.1067,-6.9458,59.0857,-21.6636,76.7234
0.8556,-3.6889,-7.8494,68.4775,-21.2391,83.5142
0.9561,-4.4104,-8.1138,71.8772,-2.6516,82.9287
-0.4389,-4.2826,-8.3083,73.3564,37.4509,87.8799
0.0290,-4.4161,-9.3799,66.0632,48.7288,105.6554
2.5232,-5.6680,-10.3047,48.4096,48.2005,106.5745
4.8872,-7.3849,-12.1999,4.1268,48.4118,71.2830
4.6752,-7.9730,-13.2997,-43.8815,63.3319,34.2704
2.7122,-7.3627,-13.1063,-99.4834,70.5750,14.0644
1.2482,-7.5146,-9.7819,-127.2967,50.3599,17.3202
3.3166,-7.2149,-10.1736,-138.7847,33.1705,8.0788
3.9581,-6.6548,-12.2227,-163.6709,15.3304,-2.7635
2.7294,-6.0314,-13.0322,-205.9003,9.8337,-8.3840
2.3874,-5.6911,-11.7061,-247.4436,-1.7102,-8.9766
3.7930,-5.5529,-10.0431,-265.3640,11.7781,-32.2673
3.9229,-4.6824,-7.7851,-253.6121,36.1536,-56.4126
2.7759,-2.7339,-8.0479,-243.2040,16.9389,-65.6825
2.9102,-1.0971,-6.7146,-231.4340,3.5193,-66.2098
4.0903,-0.0251,-6.8468,-217.5627,-11.3877,-78.2210
6.0582,1.1650,-4.1966,-163.5312,27.4841,-117.8142
4.9020,2.8055,-4.3523,-104.1418,34.1840,-169.9837
3.0012,3.1269,-4.5065,-54.5484,26.0599,-188.7603
2.5186,3.1021,-5.0980,-16.6923,50.8980,-198.8444
4.0699,2.8473,-4.9848,34.5753,84.1728,-217.4821
4.2895,2.6998,-4.2020,93.3707,123.9234,-253.3055
1.8902,2.5575,-7.6077,104.0360,61.4289,-272.9119
-0.7905,1.6451,-7.4385,93.2749,22.0221,-249.2286
-0.7910,1.2389,-4.7202,134.4286,74.1586,-207.6465
1.0847,0.9994,-3.1862,187.9776,126.8090,-186.2123
1.2259,-0.2196,-5.2844,242.9602,131.7839,-181.9830
-0.2480,-1.9725,-12.4874,215.9877,30.5010,-176.8019
-3.1483,-3.2895,-13.1951,155.7320,18.1459,-118.2623
-2.5330,-2.5716,-9.7366,127.1207,9.6052,-52.4429
-0.9080,-1.7010,-7.4989,144.4815,29.4726,-3.3257
0.5742,-1.6111,-5.9919,175.0341,45.5965,8.3357
0.6165,-2.4801,-6.7667,196.9267,41.7700,3.1973
0.7803,-3.5174,-7.6110,202.6872,18.5835,-2.7248
1.2200,-4.3595,-7.4744,206.5387,3.2043,9.3335
0.7553,-5.1498,-6.7717,219.6196,17.2739,28.5880
0.6914,-5.9916,-6.3336,234.3920,42.9766,42.9928
0.2972,-6.7789,-7.8738,237.6144,57.7132,58.7977
0.3190,-7.5359,-7.9708,218.6234,31.7129,79.3322
0.4688,-8.4711,-6.7185,209.2126,26.1304,103.2238
-0.5147,-9.3820,-5.9695,216.5952,33.8983,137.8501
-0.2115,-9.8741,-7.5474,212.4518,46.9780,155.8001
-0.3301,-10.9632,-7.9331,186.2310,68.9993,165.1339
-0.9363,-12.0160,-8.0117,154.1341,103.8930,174.5798
-1.3359,-12.2159,-8.3657,119.2355,153.9818,182.6373
-1.2760,-12.1456,-8.1838,68.8918,163.2481,184.9581
-0.2839,-12.4750,-9.5349,-1.1688,145.9875,186.6824
1.2605,-13.3178,-9.7123,-46.7893,119.7317,167.3482
1.8001,-14.5694,-12.2149,-104.6444,109.5378,149.9192
