-0.1386335145801923,1.895613107041997,15.853640860108747
2.206838949401872,1.0725961235999266,10.755648130657727
1.4094424344364627,1.8386400498839046,7.4101491927523355
-1.7381462581402791,2.1667891741436036,10.445743042198874
-2.531923721305822,1.799636658181692,13.971183914872306
-0.13725636584079687,2.0251524990800114,14.794645618319223
1.6626718642836478,1.9650007720764626,14.455942073684275
-0.050546599020274946,1.0808309751906247,15.264743640899573
-1.9667978095274223,0.1457615674921211,15.033663478775036
0.5519072659800097,0.23737996387317542,12.492179131892817
3.2861601237769436,0.38430435720369316,8.051449187650851
2.8487138743753944,-0.2180509323318954,6.690498440490719
0.2111459046911061,0.5973705534329585,6.458554360395785
-5.143685444620154,2.3453216606207756,2.982295350144223
-10.418300234286711,2.8913331289201123,1.850177886888726
-19.0808150164415,0.4267009951728502,-2.6359183941329047
-25.12910251102557,-1.241371225651256,-8.830008883303462
-38.845246294359995,-3.1541100404556017,-15.965411152358147
-50.99383287744082,-10.76780462865863,-22.40691332952393
-55.6947180227541,-23.59957192617203,-24.974693632898415
-50.23187438549393,-37.312595578711466,-23.323430416881138
-43.99352068492825,-45.77520163273573,-25.083661761243246
-39.17683882725597,-50.74261456394864,-21.142497356430688
-36.269270743319375,-59.10414740732521,-18.6733805207732
-18.38981723344027,-71.09357341624525,-12.854041082789056
-4.915238062373421,-77.63524602901882,-16.88304707430087
4.972759718730022,-78.65341163532727,-17.063963328214555
12.572828616831245,-75.55151690544034,-13.984807015100955
20.648689212687753,-73.4082351878914,-14.213486178532627
32.11271423531745,-76.27972145684335,-20.290378475629197
51.47976389888924,-81.73452786323779,-35.755494280508344
51.31245489239244,-78.59690945580047,-41.59558846681673
55.807931496216554,-77.51946536888335,-36.472389813268165
62.09895731530275,-72.50388707601354,-30.16493076153351
69.9058765947516,-66.75283106946468,-26.29467011233347
81.03547591473819,-67.1865882812244,-25.891243425479093
93.19926102127332,-67.1727508996206,-23.42902012388622
102.04223085809436,-64.64566224988286,-23.525544510268386
104.07102881022732,-55.04946876644139,-12.977746474577769
112.69382449546833,-49.42995519845625,1.4335168533561238
127.24946518608039,-48.83402853485221,1.701932873177177
125.15674119880909,-43.55788878933028,-8.137550215214656
106.43165499222214,-32.97892527222459,-4.26625238833636
93.6133192119236,-25.34251216012657,6.705817724014221
88.79695565139406,-22.365161979982854,3.9350465464292284
89.14646198730894,-17.3621345138525,-5.997299151322944
86.12242204682309,-5.3291237995010325,-14.374705519363108
77.7124007938469,13.210898045264692,-7.155339565004946
69.97801041780495,18.733249874865436,-4.958939454932969
63.890731737328714,14.462511448308595,-10.844154624451123
64.78924656335539,16.085268535283006,-12.051150970332113
63.96515796894335,35.41719989633586,-8.57401997188395
49.27606855149184,55.16875661739228,-8.787503312377439
24.888299215915204,61.470010742755264,-4.168154021602729
19.060271524493587,52.14248314527131,2.1670787364785125
21.37428320476451,51.411959711716484,-7.527209784481962
16.357879595952735,63.889887926380844,-12.23402717724705
3.7827418604630045,74.18717109001729,-9.032437932164596
-14.069034436674308,80.4286850830442,-5.683095182295162
-16.099636696977317,75.49618412699773,-0.9561650325920241
