principal1,principal2,principal3
-0.04020521728580456,-0.026269131337523975,-0.0013012945465147362
-0.06137576807924085,0.020196128064637615,-0.0028794195253499287
-0.054711836630816905,-0.02933325997643327,-0.023761156072884017
-0.04049833094572691,-0.03733781891073426,-0.011277736401625339
-0.046939224536330024,0.013831854443559785,-0.00045660625234909943
-0.014603381296660068,-0.004757168959796389,-0.013202413131191647
0.008328298199249835,-0.007140423547299645,-0.007930076453219364
2.9649286192562193e-05,0.020036347021035253,-0.010103584443238502
0.03404747756995142,-0.012672964145114618,-0.019651002929106928
0.053678493738473346,-0.006686599714461204,-0.0152259170011712
0.05193730619848043,-0.003978826510825115,-0.01597946175976648
0.0636756410683883,-0.019853926821259412,-0.018431099258229208
0.08189423868500459,-0.019091294743845605,-0.007013452239244901
0.06919028591262251,-0.028983195845050984,-0.0016640901841755266
0.05705691425770361,-0.008915133962444345,0.010971065727808827
0.06726010831658875,0.005790908131851506,0.018211692779426265
0.07854273309286272,0.0038247437946341747,0.023794797493863956
0.08907727584599824,-0.0029629814875077537,0.030688252848601185
0.09791156282924528,0.0015259211825792323,0.04438340604622343
0.1194701537506714,-0.010544632228859483,0.049051626291578165
0.142176484013991,0.007903029124605767,0.05574355622028712
0.1285437639665736,0.036599775998681174,0.04859004611920033
0.12141517762584836,0.028054777626865514,0.036063296944640263
0.09508010457702593,0.009792086938624685,0.024518440039078427
0.04198061326343684,-0.030856206335536547,0.015907431991735017
-0.014367234883920877,-0.039291106571999586,0.011271916090496386
-0.049089474785947364,-0.03572201469981711,0.004884742323506308
-0.05734705441789653,-0.051953425747828436,-0.0005764130797724
-0.05880753930450139,-0.06374216077113797,-0.0007783392760514138
-0.061308264609929955,-0.05616285596730771,0.010804931956244728
-0.06572183784200432,-0.03499719039379855,0.025654853518966812
-0.06866741640976026,0.025600722866390483,0.03867163881824359
-0.051735413693379244,0.10708888184808167,0.033666597414678735
-0.02546032944944958,0.12612861578898688,0.005895298307352878
-0.014621861152329487,0.14628815402752132,-0.01651006739661086
-0.013667752831140129,0.19968637299886569,-0.051792009521384096
0.032904345881490375,0.15688861650211974,-0.10355895890599907
0.058608234970340914,0.021111738522362734,-0.12457214925284975
0.04841040005548465,-0.09118433046148602,-0.10286281946395295
0.026269122999261263,-0.08406669167067837,-0.06928760650939442
0.024771720432165727,-0.08547927475092582,-0.05443109010312103
0.007057713191905319,-0.07105492404593075,-0.034070992347440224
-0.01902916377059258,-0.04986964142430558,-0.016312340823254053
-0.023902124751607495,-0.029875816374301038,-0.007041265900980648
-0.024026104522188493,-0.023712406662903283,0.0020246595180128217
-0.043680759055538906,-0.010083216874933965,0.007203186367966106
-0.03872408597307571,-0.018036187257069413,0.008760941788753264
-0.04020145937872852,-0.011373371267863554,0.01785838738113971
-0.056184181155251346,0.0036028362176846085,0.0166300960333334
-0.048586157922637284,-0.017273377007298238,0.01402350213800856
-0.048236577427942,-0.005146890913531455,0.021100676221704896
-0.0606368037051198,0.020403440118855233,0.017974735628415874
-0.0488057560695924,-0.0002797317195472135,0.012947873788850962
-0.054121185487919936,0.014522492881310802,0.016475048813115855
-0.056656716591792666,0.027149597195798934,0.012630100970292634
-0.047986438129976806,0.002973478464978917,0.009301243794432375
-0.05047181897292245,0.0034836351444400247,0.014100377652740307
-0.05615418446304809,0.024431004329622173,0.013836566641453314
-0.04330180487278287,0.00831785932362234,0.009341737318087875
-0.038042712002142536,0.00369890405973868,0.011685629941324821
-0.030346352645368786,-0.006806440951614242,0.015915271250830067
-0.031095494675895473,-0.003437302556493668,0.020087736598480697
