principal1,principal2,principal3
0.09088460251884604,0.004816472363675883,0.0026774978504854685
0.09130958269642868,0.002308956369399886,-0.00041433546592202557
0.09081446157759239,-0.0014622652628350815,-0.002064398473288013
0.091567336592407,0.0007350376953595893,-0.0018165248407190472
0.09190332209911603,0.004314330193973698,-0.0012300127485122961
0.08931917339998914,0.0010640441872417545,-0.003626731666034821
0.08794963442352362,-0.0008345537950280029,-0.006947741355342116
0.08635171313948019,-0.0017602078918619222,-0.009320713578327831
0.0855444952476904,0.0034721231420191605,-0.009897433652713087
0.0840152017040478,0.009028296176032667,-0.009264445764381698
0.08182030230175248,0.006046302220951452,-0.012427588845807275
0.08025325064049425,-0.0005718356899863601,-0.020234450993741923
0.07672163052700114,-0.0017785009779752608,-0.025652985537942145
0.07126123868803871,0.0049398364862133625,-0.026478588880073393
0.06202164344687795,0.013339701109683869,-0.02818996825650005
0.05128614402856339,0.024417937822043545,-0.029016082545863624
0.04243813569860892,0.041447757048502475,-0.020968940882783716
0.032774213073990394,0.04959391696280791,-0.013958036917042343
0.02575475793982895,0.044599310416152456,-0.01214505384990188
0.022523086414502708,0.036469093950961665,-0.016386199936013892
0.01395519126874957,0.03816281593479471,-0.013620590256513174
0.007937057468829008,0.03895940807055107,-0.011300139635425942
0.005143661795559908,0.03196092315924092,-0.014732477299819358
0.003713654302438433,0.027445648267793533,-0.019373633351116266
-0.0003087757686276316,0.0267312342186855,-0.020974547619081456
-0.005891827651505748,0.031280743836686664,-0.01693512089289832
-0.01240888553080738,0.03168808963598402,-0.013746687848673314
-0.018283606111627753,0.02959695095959171,-0.014093275834472526
-0.026327772023026535,0.02802070725735973,-0.01572339857838151
-0.03467526561986774,0.03159079176923478,-0.0161899001088711
-0.03760466011559468,0.036865851898352585,-0.009421793390323615
-0.03719815772181824,0.03037550525494864,-0.010129931543564027
-0.03694026305228364,0.02181073817912284,-0.013589807006371475
-0.0406934662693742,0.015602497016322662,-0.018808851632230277
-0.046243613476208964,0.011548654568999181,-0.02310244568849742
-0.05132040232876707,0.00983156767275732,-0.02269414315192883
-0.055999570092213784,0.009947966533216925,-0.022951752496865558
-0.059508533943690774,0.021308141287396973,-0.01629598820442503
-0.06355909965362799,0.01870306456136232,-0.013334378383431794
-0.06284758108173792,0.004427553816903993,-0.018138048645782175
-0.06025810331346573,-0.0022152324406173075,-0.02190921447089411
-0.06149345193980671,-0.00705997910761329,-0.026713620118319667
-0.06468400268262928,-0.008110406141461808,-0.027430538005471624
-0.06769536120525768,-0.014628209954524575,-0.030119264053866265
-0.06931003164840643,-0.00802397209370757,-0.0246025058547038
-0.07271696546572143,-0.007075129301411145,-0.020588178101208325
-0.0743183954918976,-0.011298287814490156,-0.022261681733993663
-0.07570777904377256,-0.013282472256667,-0.022124466471439477
-0.07729843363874142,-0.015755267858412005,-0.02282422553051098
-0.07851975975243763,-0.023205841217569016,-0.024903608274064373
-0.07903422707421282,-0.026239173466043132,-0.02209399028250568
-0.07994257666975224,-0.02436416025879121,-0.019003334432587917
-0.08148240758226183,-0.02552607393640092,-0.01576912732162982
-0.08231313611645273,-0.024708241827572763,-0.014064589336688726
-0.08439820083882589,-0.02162542811630806,-0.011287439685186564
-0.08254216735888519,-0.022226702784596233,-0.007861062161922313
-0.07973666766558367,-0.00939234193371157,0.0036170740789495735
-0.07972404066639337,-0.00418948197657678,0.016607856425810728
-0.08095984016300199,-0.016226602197593,0.022418018722446465
-0.07296494437270118,-0.056314676486210066,-0.00013941900424815622
-0.05996108062254358,-0.0445065329454335,0.0009596065481259861
-0.057584924330473033,-0.019024734593777858,0.01199557160583658
-0.061988650731963885,0.01116935152016608,0.034305300668643936
-0.0609508428175806,-0.013590105744901593,0.034379013087522885
-0.047393886484773155,-0.03321131618322309,0.02398561560720838
-0.04032888072280147,-0.03312312082817811,0.01838304580965541
-0.03656133431816967,-0.011979532358613633,0.024050483427296827
-0.03706890036050438,0.0008157152714535141,0.028861139903369346
-0.03458085365527143,-0.01566020803247248,0.028350536000504793
-0.023034576974872704,-0.033312650938738295,0.019117913182241198
-0.011008678021711115,-0.016459109317042624,0.017279764675707403
-0.008640118165583622,0.021236548431600215,0.03226572440947529
-0.012659912828793689,0.03588768626632093,0.04761180119285738
-0.01168408494076095,0.016733469735479217,0.05770482502192032
-0.004632145106225101,0.012378903390585148,0.05886577726221442
-0.007418197179601842,0.03927102274990488,0.06647695649665837
-0.016850980889422655,0.058056213968821935,0.08455791111287367
-0.02100813101181412,0.03341619351897771,0.09542606281760257
-0.004043211384497094,-0.007619426994178741,0.07565931882222023
0.012920832753782746,-0.03131330455705763,0.061755439799319155
0.03899075734008336,-0.060569526414832695,0.04065553161743237
0.0684747606350511,-0.0936003166682666,0.014556514303459044
0.09659811785572213,-0.09595845455794749,-0.0025621356101641884
0.11022653410335753,-0.06659182958563221,-0.006192914456542143
0.11008847677434482,-0.04897985019007744,-0.009688601069938614
0.10836316879102507,-0.03256258491492155,-0.009647637123820753
0.10339222225975991,-0.0191333004193455,-0.010008057167773594
0.09911576520939658,-0.0018283055656463305,-0.002138753970780166
0.094689945545704,0.0047029905852049945,0.0016675342422577588
0.09022052124739825,0.011909707405207796,0.00531547355218784
0.0848098415667421,0.016523331007560357,0.007277779992412553
0.08302611741057182,0.01353738976581921,0.006595362529804691
0.08413081119105505,0.008808761936861231,0.005751059231332693
